<doc id="bv_doc_id__19" attrs="word lemma type">
Entwurf	bv_doc_id__19_d9e308
Kraftfahrzeuge	bv_doc_id__19_d9e2121
<g/>
,	
Bundesbahnen	bv_doc_id__19_d9e2125
<g/>
,	
Bundesstraßen	bv_doc_id__19_d9e2130
<g/>
.	
9.	bv_doc_id__19_d9e2140
Bergbauangelegenheiten	bv_doc_id__19_d9e2145
10.	bv_doc_id__19_d9e2150
Das	bv_doc_id__19_d9e2155
gesamte	bv_doc_id__19_d9e2157
Schulwesen	bv_doc_id__19_d9e2159
<g/>
,	
mit	bv_doc_id__19_d9e2163
Ausnahme	bv_doc_id__19_d9e2166
der	bv_doc_id__19_d9e2168
landwirtschaftlichen	bv_doc_id__19_d9e2170
Fach-	bv_doc_id__19_d9e2172
und	bv_doc_id__19_d9e2174
Fortbildungsschulen	bv_doc_id__19_d9e2176
<g/>
.	
11.	bv_doc_id__19_d9e2184
Das	bv_doc_id__19_d9e2189
Bundesfinanzwesen	bv_doc_id__19_d9e2191
<g/>
:	
die	bv_doc_id__19_d9e2195
Regelung	bv_doc_id__19_d9e2197
des	bv_doc_id__19_d9e2200
Bundeshaushaltes	bv_doc_id__19_d9e2202
<g/>
,	
der	bv_doc_id__19_d9e2206
Bundessteuern	bv_doc_id__19_d9e2208
<g/>
,	
der	bv_doc_id__19_d9e2213
Bundesschulden	bv_doc_id__19_d9e2215
<g/>
,	
des	bv_doc_id__19_d9e2219
Bundesvermögens	bv_doc_id__19_d9e2221
<g/>
,	
einschließlich	bv_doc_id__19_d9e2226
der	bv_doc_id__19_d9e2228
Bundesmonopole	bv_doc_id__19_d9e2230
<g/>
,	
die	bv_doc_id__19_d9e2234
Verteilung	bv_doc_id__19_d9e2236
der	bv_doc_id__19_d9e2239
Steuerquellen	bv_doc_id__19_d9e2241
zwischen	bv_doc_id__19_d9e2243
Bund	bv_doc_id__19_d9e2245
und	bv_doc_id__19_d9e2247
Ländern	bv_doc_id__19_d9e2249
<g/>
,	
wobei	bv_doc_id__19_d9e2254
als	bv_doc_id__19_d9e2256
Grundsatz	bv_doc_id__19_d9e2258
zu	bv_doc_id__19_d9e2260
gelten	bv_doc_id__19_d9e2262
hat	bv_doc_id__19_d9e2265
<g/>
,	
daß	bv_doc_id__19_d9e2269
zum	bv_doc_id__19_d9e2271
mindesten	bv_doc_id__19_d9e2273
das	bv_doc_id__19_d9e2275
Erträgnis	bv_doc_id__19_d9e2278
der	bv_doc_id__19_d9e2280
von	bv_doc_id__19_d9e2282
Grund	bv_doc_id__19_d9e2284
und	bv_doc_id__19_d9e2286
Boden	bv_doc_id__19_d9e2288
zu	bv_doc_id__19_d9e2291
entrichtenden	bv_doc_id__19_d9e2293
Steuern	bv_doc_id__19_d9e2295
<g/>
(	
Grund-	bv_doc_id__19_d9e2299
<g/>
,	
Haus-	bv_doc_id__19_d9e2304
<g/>
,	
bezw	bv_doc_id__19_d9e2308
<g/>
.	
Bodenwertsteuer	bv_doc_id__19_d9e2312
<g/>
)	
den	bv_doc_id__19_d9e2317
Ländern	bv_doc_id__19_d9e2319
zu	bv_doc_id__19_d9e2321
verbleiben	bv_doc_id__19_d9e2323
haben	bv_doc_id__19_d9e2325
<g/>
,	
daß	bv_doc_id__19_d9e2330
die	bv_doc_id__19_d9e2332
Steuer	bv_doc_id__19_d9e2334
im	bv_doc_id__19_d9e2336
Lande	bv_doc_id__19_d9e2338
der	bv_doc_id__19_d9e2340
Produktionsstätte	bv_doc_id__19_d9e2343
zu	bv_doc_id__19_d9e2345
entrichten	bv_doc_id__19_d9e2347
ist	bv_doc_id__19_d9e2349
und	bv_doc_id__19_d9e2351
daß	bv_doc_id__19_d9e2353
Doppelbesteuerung	bv_doc_id__19_d9e2356
zu	bv_doc_id__19_d9e2358
vermeiden	bv_doc_id__19_d9e2360
ist	bv_doc_id__19_d9e2362
<g/>
.	
12.	bv_doc_id__19_d9e2370
Das	bv_doc_id__19_d9e2375
bürgerliche	bv_doc_id__19_d9e2377
Recht	bv_doc_id__19_d9e2379
<g/>
,	
die	bv_doc_id__19_d9e2383
Organisation	bv_doc_id__19_d9e2386
der	bv_doc_id__19_d9e2388
Gerichte	bv_doc_id__19_d9e2390
<g/>
,	
die	bv_doc_id__19_d9e2394
Regelung	bv_doc_id__19_d9e2396
der	bv_doc_id__19_d9e2399
Verhältnisse	bv_doc_id__19_d9e2401
der	bv_doc_id__19_d9e2403
Advokaten	bv_doc_id__19_d9e2405
und	bv_doc_id__19_d9e2407
Notare	bv_doc_id__19_d9e2409
<g/>
,	
das	bv_doc_id__19_d9e2414
Polizei-	bv_doc_id__19_d9e2416
<g/>
,	
Bundessteuer=	bv_doc_id__19_d9e2420
und	bv_doc_id__19_d9e2422
Gefällsstrafrecht	bv_doc_id__19_d9e2425
<g/>
,	
das	bv_doc_id__19_d9e2429
gerichtliche	bv_doc_id__19_d9e2431
Verfahren	bv_doc_id__19_d9e2433
<g/>
.	
13.	bv_doc_id__19_d9e2440
Arbeitsrecht	bv_doc_id__19_d9e2445
<g/>
,	
Arbeitsschutz	bv_doc_id__19_d9e2449
<g/>
,	
einschließlich	bv_doc_id__19_d9e2453
der	bv_doc_id__19_d9e2456
Gewerbeinspektion	bv_doc_id__19_d9e2458
<g/>
,	
Arbeitsnachweis	bv_doc_id__19_d9e2462
und	bv_doc_id__19_d9e2464
Sozialversicherung	bv_doc_id__19_d9e2466
(Art.	bv_doc_id__19_d9e2469
36	bv_doc_id__19_d9e2471
<g/>
).	
14.	bv_doc_id__19_d9e2478
Preßrecht	bv_doc_id__19_d9e2483
<g/>
.	
15.	bv_doc_id__19_d9e2491
Kutusangelegenheiten	bv_doc_id__19_d9e2496
<g/>
.	
Art.	bv_doc_id__19_d9e2508
7.	bv_doc_id__19_d9e2510
Der	bv_doc_id__19_d9e2515
grundlegende	bv_doc_id__19_d9e2517
Wirkungskreis	bv_doc_id__19_d9e2519
des	bv_doc_id__19_d9e2521
Bundes	bv_doc_id__19_d9e2523
<g/>
.	
Zu	bv_doc_id__19_d9e2531
dem	bv_doc_id__19_d9e2533
grundlegenden	bv_doc_id__19_d9e2535
Wirkungskreis	bv_doc_id__19_d9e2537
des	bv_doc_id__19_d9e2539
Bundes	bv_doc_id__19_d9e2542
gehören	bv_doc_id__19_d9e2544
<g/>
:	
1.	bv_doc_id__19_d9e2552
Die	bv_doc_id__19_d9e2557
Organisation	bv_doc_id__19_d9e2559
der	bv_doc_id__19_d9e2561
Landesbehörden	bv_doc_id__19_d9e2563
<g/>
,	
die	bv_doc_id__19_d9e2568
Regelung	bv_doc_id__19_d9e2570
der	bv_doc_id__19_d9e2572
Rechte	bv_doc_id__19_d9e2574
der	bv_doc_id__19_d9e2576
öffentlichen	bv_doc_id__19_d9e2578
Angestellten	bv_doc_id__19_d9e2581
<g/>
,	
die	bv_doc_id__19_d9e2585
Regelung	bv_doc_id__19_d9e2587
des	bv_doc_id__19_d9e2589
Verwaltungsverfahrens	bv_doc_id__19_d9e2591
<g/>
.	
2.	bv_doc_id__19_d9e2599
Das	bv_doc_id__19_d9e2604
Versicherungswesen	bv_doc_id__19_d9e2606
mit	bv_doc_id__19_d9e2608
Ausnahme	bv_doc_id__19_d9e2610
der	bv_doc_id__19_d9e2612
Sozialversicherung	bv_doc_id__19_d9e2615
<g/>
.	
3.	bv_doc_id__19_d9e2622
Das	bv_doc_id__19_d9e2628
Fürsorgewesen	bv_doc_id__19_d9e2630
<g/>
,	
insbesondere	bv_doc_id__19_d9e2634
hinsichtlich	bv_doc_id__19_d9e2636
der	bv_doc_id__19_d9e2639
Kriegs¬	bv_doc_id__19_d9e2641
beschädigten	bv_doc_id__19_d9e2643
<g/>
,	
der	bv_doc_id__19_d9e2647
Kriegswitwen	bv_doc_id__19_d9e2649
und	bv_doc_id__19_d9e2652
=Waisen	bv_doc_id__19_d9e2654
<g/>
,	
der	bv_doc_id__19_d9e2658
Schutz	bv_doc_id__19_d9e2660
der	bv_doc_id__19_d9e2662
Mutterschaft	bv_doc_id__19_d9e2665
<g/>
,	
Säuglings=	bv_doc_id__19_d9e2669
und	bv_doc_id__19_d9e2671
Jugendfürsorge	bv_doc_id__19_d9e2673
<g/>
.	
4.	bv_doc_id__19_d9e2680
Volkswohnungs-	bv_doc_id__19_d9e2685
und	bv_doc_id__19_d9e2687
Heimstättenwesen	bv_doc_id__19_d9e2689
<g/>
.	
5.	bv_doc_id__19_d9e2696
Die	bv_doc_id__19_d9e2701
Energiewirtschaft	bv_doc_id__19_d9e2703
mit	bv_doc_id__19_d9e2705
Einschluß	bv_doc_id__19_d9e2707
der	bv_doc_id__19_d9e2709
Elektrizität	bv_doc_id__19_d9e2712
<g/>
,	
Kraft-	bv_doc_id__19_d9e2716
und	bv_doc_id__19_d9e2718
Maschinenanlagen	bv_doc_id__19_d9e2720
und	bv_doc_id__19_d9e2722
Regelung	bv_doc_id__19_d9e2725
der	bv_doc_id__19_d9e2727
technischen	bv_doc_id__19_d9e2729
Gebrauchsformen	bv_doc_id__19_d9e2731
<g/>
.	
6.	bv_doc_id__19_d9e2738
Die	bv_doc_id__19_d9e2744
Gesetzgebung	bv_doc_id__19_d9e2746
über	bv_doc_id__19_d9e2748
Berufsverbände	bv_doc_id__19_d9e2750
<g/>
,	
Planwirtschaft	bv_doc_id__19_d9e2755
und	bv_doc_id__19_d9e2757
Enteignung	bv_doc_id__19_d9e2759
<g/>
.	
7.	bv_doc_id__19_d9e2766
Der	bv_doc_id__19_d9e2771
Verkehr	bv_doc_id__19_d9e2773
mit	bv_doc_id__19_d9e2775
Nahrungs-	bv_doc_id__19_d9e2777
und	bv_doc_id__19_d9e2779
Genußmitteln	bv_doc_id__19_d9e2782
sowie	bv_doc_id__19_d9e2784
mit	bv_doc_id__19_d9e2786
notwendigen	bv_doc_id__19_d9e2788
Bedarfsgegenständen	bv_doc_id__19_d9e2790
<g/>
.	
8.	bv_doc_id__19_d9e2797
Das	bv_doc_id__19_d9e2802
Vereins=	bv_doc_id__19_d9e2804
und	bv_doc_id__19_d9e2806
Versammlungsrecht	bv_doc_id__19_d9e2808
<g/>
.	
9.	bv_doc_id__19_d9e2815
Die	bv_doc_id__19_d9e2821
Regelung	bv_doc_id__19_d9e2823
der	bv_doc_id__19_d9e2825
Religionsgesellschaften	bv_doc_id__19_d9e2827
<g/>
.	
10.	bv_doc_id__19_d9e2832
Personalstandsangelegenheiten	bv_doc_id__19_d9e2834
<g/>
,	
einschließlich	bv_doc_id__19_d9e2838
der	bv_doc_id__19_d9e2840
Matrikenführung	bv_doc_id__19_d9e2842
<g/>
.	
11.	bv_doc_id__19_d9e2850
Vermessungswesen	bv_doc_id__19_d9e2855
<g/>
.	
12.	bv_doc_id__19_d9e2862
Das	bv_doc_id__19_d9e2867
Heimatrecht	bv_doc_id__19_d9e2869
und	bv_doc_id__19_d9e2871
das	bv_doc_id__19_d9e2873
Landesbürgerrecht	bv_doc_id__19_d9e2875
<g/>
.	
13.	bv_doc_id__19_d9e2883
Das	bv_doc_id__19_d9e2889
Bestattungswesen	bv_doc_id__19_d9e2891
<g/>
.	
Art.	bv_doc_id__19_d9e2903
8.	bv_doc_id__19_d9e2905
Der	bv_doc_id__19_d9e2910
grundsätzliche	bv_doc_id__19_d9e2912
Wirkungskreis	bv_doc_id__19_d9e2914
<g/>
.	
Zum	bv_doc_id__19_d9e2921
grundsätzlichen	bv_doc_id__19_d9e2923
Wirkungskreis	bv_doc_id__19_d9e2925
des	bv_doc_id__19_d9e2927
Bundes	bv_doc_id__19_d9e2929
gehört	bv_doc_id__19_d9e2932
<g/>
:	
1.	bv_doc_id__19_d9e2940
Die	bv_doc_id__19_d9e2945
Gemeindegesetzgebung	bv_doc_id__19_d9e2947
<g/>
.	
2.	bv_doc_id__19_d9e2954
Das	bv_doc_id__19_d9e2959
Forstwesen	bv_doc_id__19_d9e2961
<g/>
.	
3.	bv_doc_id__19_d9e2968
Das	bv_doc_id__19_d9e2974
Agrarwesen	bv_doc_id__19_d9e2976
<g/>
.	
4.	bv_doc_id__19_d9e2983
Das	bv_doc_id__19_d9e2988
landwirtschaftliche	bv_doc_id__19_d9e2990
Fach=	bv_doc_id__19_d9e2992
und	bv_doc_id__19_d9e2994
Fortbildungsschulwesen	bv_doc_id__19_d9e2996
<g/>
.	
5.	bv_doc_id__19_d9e3004
Das	bv_doc_id__19_d9e3009
Bankwesen	bv_doc_id__19_d9e3011
<g/>
,	
soweit	bv_doc_id__19_d9e3015
es	bv_doc_id__19_d9e3017
nicht	bv_doc_id__19_d9e3020
in	bv_doc_id__19_d9e3022
den	bv_doc_id__19_d9e3024
ausschließlichen	bv_doc_id__19_d9e3026
Wirkungskreis	bv_doc_id__19_d9e3028
fällt	bv_doc_id__19_d9e3030
<g/>
.	
6.	bv_doc_id__19_d9e3038
Das	bv_doc_id__19_d9e3044
Bauwesen	bv_doc_id__19_d9e3046
<g/>
.	
7.	bv_doc_id__19_d9e3053
Das	bv_doc_id__19_d9e3058
Ernährungswesen	bv_doc_id__19_d9e3060
<g/>
.	
8.	bv_doc_id__19_d9e3067
Das	bv_doc_id__19_d9e3072
Wasserrechtwesen	bv_doc_id__19_d9e3074
<g/>
.	
9.	bv_doc_id__19_d9e3081
Organisation	bv_doc_id__19_d9e3087
und	bv_doc_id__19_d9e3089
Verwendung	bv_doc_id__19_d9e3091
der	bv_doc_id__19_d9e3093
Gendarmerie	bv_doc_id__19_d9e3095
sowie	bv_doc_id__19_d9e3098
der	bv_doc_id__19_d9e3100
Polizei	bv_doc_id__19_d9e3102
außerhalb	bv_doc_id__19_d9e3104
Wiens	bv_doc_id__19_d9e3106
<g/>
.	
Art.	bv_doc_id__19_d9e3118
9.	bv_doc_id__19_d9e3120
Die	bv_doc_id__19_d9e3125
Landesverfassungen	bv_doc_id__19_d9e3127
<g/>
.	
Jedes	bv_doc_id__19_d9e3134
Land	bv_doc_id__19_d9e3136
muß	bv_doc_id__19_d9e3138
eine	bv_doc_id__19_d9e3140
demokratische	bv_doc_id__19_d9e3142
<g/>
,	
republikanische	bv_doc_id__19_d9e3147
Verfassung	bv_doc_id__19_d9e3149
haben	bv_doc_id__19_d9e3151
<g/>
.	
Die	bv_doc_id__19_d9e3155
politische	bv_doc_id__19_d9e3158
Volksvertretung	bv_doc_id__19_d9e3160
in	bv_doc_id__19_d9e3162
Land	bv_doc_id__19_d9e3164
und	bv_doc_id__19_d9e3166
Gemeinde	bv_doc_id__19_d9e3168
muß	bv_doc_id__19_d9e3171
in	bv_doc_id__19_d9e3173
allgemeiner	bv_doc_id__19_d9e3175
<g/>
,	
gleicher	bv_doc_id__19_d9e3179
<g/>
,	
unmittelbarer	bv_doc_id__19_d9e3184
und	bv_doc_id__19_d9e3186
geheimer	bv_doc_id__19_d9e3188
Wahl	bv_doc_id__19_d9e3190
nach	bv_doc_id__19_d9e3192
den	bv_doc_id__19_d9e3194
Grundsätzen	bv_doc_id__19_d9e3197
der	bv_doc_id__19_d9e3199
Verhältniswahl	bv_doc_id__19_d9e3201
von	bv_doc_id__19_d9e3203
Männern	bv_doc_id__19_d9e3205
und	bv_doc_id__19_d9e3207
Frauen	bv_doc_id__19_d9e3210
gewählt	bv_doc_id__19_d9e3212
werden	bv_doc_id__19_d9e3214
<g/>
.	
Nur	bv_doc_id__19_d9e3218
die	bv_doc_id__19_d9e3220
Wahlberechtigung	bv_doc_id__19_d9e3223
in	bv_doc_id__19_d9e3225
die	bv_doc_id__19_d9e3227
Gemeinde	bv_doc_id__19_d9e3229
kann	bv_doc_id__19_d9e3231
durch	bv_doc_id__19_d9e3236
die	bv_doc_id__19_d9e3238
Bedingung	bv_doc_id__19_d9e3240
des	bv_doc_id__19_d9e3242
einjährigen	bv_doc_id__19_d9e3244
Aufenthaltes	bv_doc_id__19_d9e3246
in	bv_doc_id__19_d9e3249
der	bv_doc_id__19_d9e3251
Gemeinde	bv_doc_id__19_d9e3253
beschränkt	bv_doc_id__19_d9e3255
werden	bv_doc_id__19_d9e3257
<g/>
.	
Jedes	bv_doc_id__19_d9e3264
Land	bv_doc_id__19_d9e3266
muß	bv_doc_id__19_d9e3268
um	bv_doc_id__19_d9e3270
die	bv_doc_id__19_d9e3272
Gewährleistung	bv_doc_id__19_d9e3275
seiner	bv_doc_id__19_d9e3277
Verfassung	bv_doc_id__19_d9e3279
beim	bv_doc_id__19_d9e3281
Bund	bv_doc_id__19_d9e3283
ansuchen	bv_doc_id__19_d9e3285
<g/>
.	
Sofern	bv_doc_id__19_d9e3293
die	bv_doc_id__19_d9e3295
Landesverfassung	bv_doc_id__19_d9e3297
den	bv_doc_id__19_d9e3299
Vorschriften	bv_doc_id__19_d9e3301
der	bv_doc_id__19_d9e3304
Bundesverfassung	bv_doc_id__19_d9e3306
nicht	bv_doc_id__19_d9e3308
widerstreitet	bv_doc_id__19_d9e3310
<g/>
,	
hat	bv_doc_id__19_d9e3314
der	bv_doc_id__19_d9e3317
Bund	bv_doc_id__19_d9e3319
die	bv_doc_id__19_d9e3321
Landesversassung	bv_doc_id__19_d9e3323
zu	bv_doc_id__19_d9e3325
gewährleisten	bv_doc_id__19_d9e3327
<g/>
.	
Mit	bv_doc_id__19_d9e3332
der	bv_doc_id__19_d9e3334
Gewährleistung	bv_doc_id__19_d9e3336
übernimmt	bv_doc_id__19_d9e3338
der	bv_doc_id__19_d9e3340
Bund	bv_doc_id__19_d9e3343
die	bv_doc_id__19_d9e3345
Pflicht	bv_doc_id__19_d9e3347
<g/>
,	
die	bv_doc_id__19_d9e3351
Landesverfassung	bv_doc_id__19_d9e3353
gegen	bv_doc_id__19_d9e3356
innere	bv_doc_id__19_d9e3358
und	bv_doc_id__19_d9e3360
äußere	bv_doc_id__19_d9e3362
Angriffe	bv_doc_id__19_d9e3364
zu	bv_doc_id__19_d9e3366
schützen	bv_doc_id__19_d9e3369
<g/>
.	
Art.	bv_doc_id__19_d9e3380
10.	bv_doc_id__19_d9e3382
Die	bv_doc_id__19_d9e3387
Ausübung	bv_doc_id__19_d9e3389
der	bv_doc_id__19_d9e3391
Staatsgewalt	bv_doc_id__19_d9e3393
<g/>
.	
Die	bv_doc_id__19_d9e3400
Staatsgewalt	bv_doc_id__19_d9e3402
wird	bv_doc_id__19_d9e3404
in	bv_doc_id__19_d9e3406
Bundesangelegenheiten	bv_doc_id__19_d9e3408
durch	bv_doc_id__19_d9e3411
Organe	bv_doc_id__19_d9e3413
des	bv_doc_id__19_d9e3415
Bundes	bv_doc_id__19_d9e3417
auf	bv_doc_id__19_d9e3419
Grund	bv_doc_id__19_d9e3421
der	bv_doc_id__19_d9e3424
Bundesverfassung	bv_doc_id__19_d9e3426
<g/>
,	
in	bv_doc_id__19_d9e3430
Landesangelegenheiten	bv_doc_id__19_d9e3432
durch	bv_doc_id__19_d9e3434
Organe	bv_doc_id__19_d9e3437
der	bv_doc_id__19_d9e3439
Länder	bv_doc_id__19_d9e3441
auf	bv_doc_id__19_d9e3443
Grund	bv_doc_id__19_d9e3445
der	bv_doc_id__19_d9e3447
Landesverfassungen	bv_doc_id__19_d9e3450
ausgeübt	bv_doc_id__19_d9e3452
<g/>
.	
Soweit	bv_doc_id__19_d9e3459
den	bv_doc_id__19_d9e3461
Ländern	bv_doc_id__19_d9e3463
die	bv_doc_id__19_d9e3465
Durchführung	bv_doc_id__19_d9e3467
der	bv_doc_id__19_d9e3470
Bundesgesetze	bv_doc_id__19_d9e3472
überlassen	bv_doc_id__19_d9e3474
ist	bv_doc_id__19_d9e3476
<g/>
,	
sind	bv_doc_id__19_d9e3480
sie	bv_doc_id__19_d9e3483
verpflichtet	bv_doc_id__19_d9e3485
<g/>
,	
sich	bv_doc_id__19_d9e3489
der	bv_doc_id__19_d9e3491
Aufsicht	bv_doc_id__19_d9e3493
des	bv_doc_id__19_d9e3496
Bundes	bv_doc_id__19_d9e3498
zu	bv_doc_id__19_d9e3500
unterwerfen	bv_doc_id__19_d9e3502
und	bv_doc_id__19_d9e3504
über	bv_doc_id__19_d9e3506
Ersuchen	bv_doc_id__19_d9e3509
des	bv_doc_id__19_d9e3511
Bundes	bv_doc_id__19_d9e3513
Mängel	bv_doc_id__19_d9e3515
zu	bv_doc_id__19_d9e3517
beseitigen	bv_doc_id__19_d9e3519
<g/>
.	
II	bv_doc_id__19_d9e3532
<g/>
.	
Hauptteil	bv_doc_id__19_d9e3536
<g/>
.	
Grundrechte	bv_doc_id__19_d9e3545
und	bv_doc_id__19_d9e3547
Pflichten	bv_doc_id__19_d9e3549
der	bv_doc_id__19_d9e3551
Staatsbürger	bv_doc_id__19_d9e3553
<g/>
.	
Art.	bv_doc_id__19_d9e3563
11.	bv_doc_id__19_d9e3565
Bundes-	bv_doc_id__19_d9e3570
oder	bv_doc_id__19_d9e3572
Staatsbürgerschaft	bv_doc_id__19_d9e3574
<g/>
.	
Jedes	bv_doc_id__19_d9e3581
Land	bv_doc_id__19_d9e3583
hat	bv_doc_id__19_d9e3585
eine	bv_doc_id__19_d9e3587
Landesbürgerschaft	bv_doc_id__19_d9e3589
<g/>
.	
Die	bv_doc_id__19_d9e3594
Voraussetzungen	bv_doc_id__19_d9e3596
für	bv_doc_id__19_d9e3598
Erwerb	bv_doc_id__19_d9e3600
und	bv_doc_id__19_d9e3602
Verlust	bv_doc_id__19_d9e3605
der	bv_doc_id__19_d9e3607
Landesbürgerschaft	bv_doc_id__19_d9e3609
sind	bv_doc_id__19_d9e3611
in	bv_doc_id__19_d9e3613
jedem	bv_doc_id__19_d9e3615
Lande	bv_doc_id__19_d9e3618
gleich	bv_doc_id__19_d9e3620
und	bv_doc_id__19_d9e3622
durch	bv_doc_id__19_d9e3624
Bundesgesetz	bv_doc_id__19_d9e3626
geregelt	bv_doc_id__19_d9e3628
<g/>
.	
Grundlegende	bv_doc_id__19_d9e3636
Voraussetzung	bv_doc_id__19_d9e3638
*	bv_doc_id__19_d9e3640
ist	bv_doc_id__19_d9e3642
**	bv_doc_id__19_d9e3644
die	bv_doc_id__19_d9e3647
Zusicherung	bv_doc_id__19_d9e3649
der	bv_doc_id__19_d9e3651
Aufnahme	bv_doc_id__19_d9e3653
in	bv_doc_id__19_d9e3655
den	bv_doc_id__19_d9e3657
Heimatsverband	bv_doc_id__19_d9e3660
einer	bv_doc_id__19_d9e3662
Gemeinde	bv_doc_id__19_d9e3664
<g/>
.	
Mit	bv_doc_id__19_d9e3671
dem	bv_doc_id__19_d9e3673
Erwerb	bv_doc_id__19_d9e3675
der	bv_doc_id__19_d9e3677
Landesbürgerschaft	bv_doc_id__19_d9e3679
wird	bv_doc_id__19_d9e3682
die	bv_doc_id__19_d9e3684
Bundes-	bv_doc_id__19_d9e3686
oder	bv_doc_id__19_d9e3688
Staatsbürgerschaft	bv_doc_id__19_d9e3690
erworben	bv_doc_id__19_d9e3692
<g/>
.	
Jeder	bv_doc_id__19_d9e3701
bürger	bv_doc_id__19_d9e3703
hat	bv_doc_id__19_d9e3705
in	bv_doc_id__19_d9e3707
jedem	bv_doc_id__19_d9e3709
Lande	bv_doc_id__19_d9e3712
gleiche	bv_doc_id__19_d9e3714
Rechte	bv_doc_id__19_d9e3716
und	bv_doc_id__19_d9e3718
Pflichten	bv_doc_id__19_d9e3720
<g/>
.	
***	bv_doc_id__19_d9e3725
Bundesbürgern	bv_doc_id__19_d9e3727
Art.	bv_doc_id__19_d9e3735
12.	bv_doc_id__19_d9e3737
Gleichheit	bv_doc_id__19_d9e3742
der	bv_doc_id__19_d9e3744
Staatsbürger	bv_doc_id__19_d9e3746
<g/>
.	
Die	bv_doc_id__19_d9e3753
Staatsbürger	bv_doc_id__19_d9e3755
sind	bv_doc_id__19_d9e3757
vor	bv_doc_id__19_d9e3759
dem	bv_doc_id__19_d9e3761
Gesetze	bv_doc_id__19_d9e3764
gleich	bv_doc_id__19_d9e3766
<g/>
;	
sie	bv_doc_id__19_d9e3770
haben	bv_doc_id__19_d9e3772
ohne	bv_doc_id__19_d9e3774
Unterschied	bv_doc_id__19_d9e3777
des	bv_doc_id__19_d9e3779
Geschlechtes	bv_doc_id__19_d9e3781
gleiche	bv_doc_id__19_d9e3783
Rechte	bv_doc_id__19_d9e3785
und	bv_doc_id__19_d9e3787
Pflichten	bv_doc_id__19_d9e3790
<g/>
.	
Alle	bv_doc_id__19_d9e3794
Standesvorrechte	bv_doc_id__19_d9e3796
sind	bv_doc_id__19_d9e3798
abgeschafft	bv_doc_id__19_d9e3800
<g/>
.	
Titel	bv_doc_id__19_d9e3808
und	bv_doc_id__19_d9e3810
Ehrenzeichen	bv_doc_id__19_d9e3812
dürfen	bv_doc_id__19_d9e3814
nur	bv_doc_id__19_d9e3816
auf	bv_doc_id__19_d9e3819
Grund	bv_doc_id__19_d9e3821
von	bv_doc_id__19_d9e3823
Gesetzen	bv_doc_id__19_d9e3825
verliehen	bv_doc_id__19_d9e3827
werden	bv_doc_id__19_d9e3829
<g/>
.	
Ausländische	bv_doc_id__19_d9e3837
Titel	bv_doc_id__19_d9e3839
und	bv_doc_id__19_d9e3841
Ehrenzeichen	bv_doc_id__19_d9e3843
dürfen	bv_doc_id__19_d9e3845
nur	bv_doc_id__19_d9e3848
mit	bv_doc_id__19_d9e3850
Zustimmung	bv_doc_id__19_d9e3852
der	bv_doc_id__19_d9e3854
Bundesregierung	bv_doc_id__19_d9e3856
angenommen	bv_doc_id__19_d9e3858
werden	bv_doc_id__19_d9e3861
<g/>
.	
Art.	bv_doc_id__19_d9e3871
13.	bv_doc_id__19_d9e3873
Freiheit	bv_doc_id__19_d9e3878
der	bv_doc_id__19_d9e3880
Person	bv_doc_id__19_d9e3882
<g/>
.	
Die	bv_doc_id__19_d9e3889
Freiheit	bv_doc_id__19_d9e3891
der	bv_doc_id__19_d9e3893
Person	bv_doc_id__19_d9e3895
ist	bv_doc_id__19_d9e3897
unverletzlich	bv_doc_id__19_d9e3900
<g/>
.	
Außer	bv_doc_id__19_d9e3904
im	bv_doc_id__19_d9e3906
Falle	bv_doc_id__19_d9e3908
der	bv_doc_id__19_d9e3910
Ergreifung	bv_doc_id__19_d9e3913
auf	bv_doc_id__19_d9e3915
frischer	bv_doc_id__19_d9e3917
Tat	bv_doc_id__19_d9e3919
kann	bv_doc_id__19_d9e3921
eine	bv_doc_id__19_d9e3923
Verhaftung	bv_doc_id__19_d9e3926
nur	bv_doc_id__19_d9e3928
auf	bv_doc_id__19_d9e3930
Grund	bv_doc_id__19_d9e3932
eines	bv_doc_id__19_d9e3934
Befehles	bv_doc_id__19_d9e3936
erfolgen	bv_doc_id__19_d9e3939
<g/>
,	
der	bv_doc_id__19_d9e3943
von	bv_doc_id__19_d9e3945
einem	bv_doc_id__19_d9e3947
Strafgericht	bv_doc_id__19_d9e3949
oder	bv_doc_id__19_d9e3952
Gefällsstrafgericht	bv_doc_id__19_d9e3954
erlassen	bv_doc_id__19_d9e3956
ist	bv_doc_id__19_d9e3958
<g/>
.	
Der	bv_doc_id__19_d9e3965
Verhaftete	bv_doc_id__19_d9e3967
ist	bv_doc_id__19_d9e3969
im	bv_doc_id__19_d9e3971
Laufe	bv_doc_id__19_d9e3973
des	bv_doc_id__19_d9e3976
folgenden	bv_doc_id__19_d9e3978
Tages	bv_doc_id__19_d9e3980
dem	bv_doc_id__19_d9e3982
Gerichte	bv_doc_id__19_d9e3984
zu	bv_doc_id__19_d9e3986
übergeben	bv_doc_id__19_d9e3989
oder	bv_doc_id__19_d9e3991
freizulassen	bv_doc_id__19_d9e3993
<g/>
.	
Widerrechtlich	bv_doc_id__19_d9e3997
verfügte	bv_doc_id__19_d9e3999
oder	bv_doc_id__19_d9e4002
verlängerte	bv_doc_id__19_d9e4004
Gefangenschaft	bv_doc_id__19_d9e4006
