<doc id="bv_doc_id__39" attrs="word lemma type">
Protokoll	bv_doc_id__39_d28e307
Christlichsezielen	bv_doc_id__39_d28e11897
und	bv_doc_id__39_d28e11899
nur	bv_doc_id__39_d28e11901
ein	bv_doc_id__39_d28e11904
bis	bv_doc_id__39_d28e11906
zwei	bv_doc_id__39_d28e11908
Sozialdemokraten	bv_doc_id__39_d28e11910
bestünde	bv_doc_id__39_d28e11912
<g/>
,	
sich	bv_doc_id__39_d28e11917
die	bv_doc_id__39_d28e11919
ersten	bv_doc_id__39_d28e11921
sofort	bv_doc_id__39_d28e11923
als	bv_doc_id__39_d28e11925
zwei	bv_doc_id__39_d28e11927
Parteien	bv_doc_id__39_d28e11930
<g/>
,	
eine	bv_doc_id__39_d28e11934
städtische	bv_doc_id__39_d28e11936
und	bv_doc_id__39_d28e11938
eine	bv_doc_id__39_d28e11940
ländliche	bv_doc_id__39_d28e11943
konstituieren	bv_doc_id__39_d28e11945
würden	bv_doc_id__39_d28e11947
<g/>
.	
Ein	bv_doc_id__39_d28e11951
Bundesret	bv_doc_id__39_d28e11953
ohne	bv_doc_id__39_d28e11956
Vertretung	bv_doc_id__39_d28e11958
der	bv_doc_id__39_d28e11960
Tiroler-	bv_doc_id__39_d28e11962
oder	bv_doc_id__39_d28e11964
Vorarlberger-	bv_doc_id__39_d28e11966
Sozialdemokreten	bv_doc_id__39_d28e11969
sei	bv_doc_id__39_d28e11971
nicht	bv_doc_id__39_d28e11973
denkbar	bv_doc_id__39_d28e11975
<g/>
.	
Dr	bv_doc_id__39_d28e11979
<g/>
.	
Weiskirchner	bv_doc_id__39_d28e11984
stellt	bv_doc_id__39_d28e11986
fest	bv_doc_id__39_d28e11988
<g/>
,	
daß	bv_doc_id__39_d28e11992
die	bv_doc_id__39_d28e11995
Mitgliederzahl	bv_doc_id__39_d28e11997
<g/>
,	
wie	bv_doc_id__39_d28e12001
sie	bv_doc_id__39_d28e12003
die	bv_doc_id__39_d28e12005
Verfassung	bv_doc_id__39_d28e12008
festsetzt	bv_doc_id__39_d28e12010
<g/>
,	
von	bv_doc_id__39_d28e12014
der	bv_doc_id__39_d28e12016
christlichsozialen	bv_doc_id__39_d28e12018
Partei	bv_doc_id__39_d28e12021
noch	bv_doc_id__39_d28e12023
gar	bv_doc_id__39_d28e12025
nicht	bv_doc_id__39_d28e12027
zugestanden	bv_doc_id__39_d28e12029
sei	bv_doc_id__39_d28e12031
<g/>
.	
Präsident	bv_doc_id__39_d28e12036
seit	bv_doc_id__39_d28e12038
z	bv_doc_id__39_d28e12040
hält	bv_doc_id__39_d28e12042
ein	bv_doc_id__39_d28e12044
Abgehen	bv_doc_id__39_d28e12047
vom	bv_doc_id__39_d28e12049
Verhältniswahlrecht	bv_doc_id__39_d28e12051
deshalb	bv_doc_id__39_d28e12053
für	bv_doc_id__39_d28e12055
besonders	bv_doc_id__39_d28e12057
schwierig	bv_doc_id__39_d28e12060
<g/>
,	
weil	bv_doc_id__39_d28e12064
ein	bv_doc_id__39_d28e12066
Parteivertreter	bv_doc_id__39_d28e12068
aus	bv_doc_id__39_d28e12070
einem	bv_doc_id__39_d28e12073
anderen	bv_doc_id__39_d28e12075
Land	bv_doc_id__39_d28e12077
mit	bv_doc_id__39_d28e12079
der	bv_doc_id__39_d28e12081
Hahrung	bv_doc_id__39_d28e12083
der	bv_doc_id__39_d28e12086
Interessen	bv_doc_id__39_d28e12088
des	bv_doc_id__39_d28e12090
Landes	bv_doc_id__39_d28e12092
betraut	bv_doc_id__39_d28e12094
werden	bv_doc_id__39_d28e12096
müßte	bv_doc_id__39_d28e12099
<g/>
,	
das	bv_doc_id__39_d28e12103
kein	bv_doc_id__39_d28e12105
Mitglied	bv_doc_id__39_d28e12107
seiner	bv_doc_id__39_d28e12109
Parteirichtung	bv_doc_id__39_d28e12112
in	bv_doc_id__39_d28e12114
den	bv_doc_id__39_d28e12116
Bundesrat	bv_doc_id__39_d28e12118
hat	bv_doc_id__39_d28e12120
entsenden	bv_doc_id__39_d28e12122
können	bv_doc_id__39_d28e12125
<g/>
.	
Dieses	bv_doc_id__39_d28e12129
Parteimitglied	bv_doc_id__39_d28e12131
müßte	bv_doc_id__39_d28e12133
dann	bv_doc_id__39_d28e12135
geradezu	bv_doc_id__39_d28e12138
in	bv_doc_id__39_d28e12140
dem	bv_doc_id__39_d28e12142
betreffenden	bv_doc_id__39_d28e12144
Land	bv_doc_id__39_d28e12146
expeniert	bv_doc_id__39_d28e12148
werden	bv_doc_id__39_d28e12151
<g/>
,	
um	bv_doc_id__39_d28e12155
stets	bv_doc_id__39_d28e12157
richtig	bv_doc_id__39_d28e12159
infermiert	bv_doc_id__39_d28e12161
zu	bv_doc_id__39_d28e12164
sein	bv_doc_id__39_d28e12166
<g/>
.	
Der	bv_doc_id__39_d28e12170
Vorsitzende	bv_doc_id__39_d28e12172
bittet	bv_doc_id__39_d28e12174
um	bv_doc_id__39_d28e12177
Berücksichtigung	bv_doc_id__39_d28e12179
des	bv_doc_id__39_d28e12181
Standpunktes	bv_doc_id__39_d28e12183
entweder	bv_doc_id__39_d28e12185
reine	bv_doc_id__39_d28e12187
Verhältnismäßigkeit	bv_doc_id__39_d28e12190
<g/>
,	
das	bv_doc_id__39_d28e12194
kleinste	bv_doc_id__39_d28e12196
Land	bv_doc_id__39_d28e12198
einen	bv_doc_id__39_d28e12200
Vertreter	bv_doc_id__39_d28e12203
<g/>
,	
die	bv_doc_id__39_d28e12207
übrigen	bv_doc_id__39_d28e12209
im	bv_doc_id__39_d28e12211
Verhältnis	bv_doc_id__39_d28e12213
zur	bv_doc_id__39_d28e12216
Bevölkerungszahl	bv_doc_id__39_d28e12218
oder	bv_doc_id__39_d28e12220
das	bv_doc_id__39_d28e12222
Kempremiß	bv_doc_id__39_d28e12224
<g/>
,	
doch	bv_doc_id__39_d28e12229
ziehe	bv_doc_id__39_d28e12231
seine	bv_doc_id__39_d28e12233
Partei	bv_doc_id__39_d28e12235
den	bv_doc_id__39_d28e12237
ersteren	bv_doc_id__39_d28e12239
Vorschlag	bv_doc_id__39_d28e12242
bei	bv_doc_id__39_d28e12244
weitem	bv_doc_id__39_d28e12246
vor	bv_doc_id__39_d28e12248
<g/>
.	
Artikel	bv_doc_id__39_d28e12252
27.	bv_doc_id__39_d28e12255
Absetzl	bv_doc_id__39_d28e12257
wird	bv_doc_id__39_d28e12259
hierauf	bv_doc_id__39_d28e12261
so	bv_doc_id__39_d28e12263
formuliert	bv_doc_id__39_d28e12265
<g/>
:	
<g/>
(	
1	bv_doc_id__39_d28e12277
<g/>
)	
Im	bv_doc_id__39_d28e12282
Vorsitz	bv_doc_id__39_d28e12284
des	bv_doc_id__39_d28e12286
Bundesrates	bv_doc_id__39_d28e12288
nechseln	bv_doc_id__39_d28e12291
die	bv_doc_id__39_d28e12293
Länder-	bv_doc_id__39_d28e12295
und	bv_doc_id__39_d28e12297
die	bv_doc_id__39_d28e12299
Bundeshauptstadt	bv_doc_id__39_d28e12301
Hien	bv_doc_id__39_d28e12304
halbjährlich	bv_doc_id__39_d28e12306
in	bv_doc_id__39_d28e12308
alphabetfischer	bv_doc_id__39_d28e12310
Reihenfolge	bv_doc_id__39_d28e12312
ab	bv_doc_id__39_d28e12314
<g/>
.	
Zu	bv_doc_id__39_d28e12319
Artikel	bv_doc_id__39_d28e12321
28	bv_doc_id__39_d28e12323
wird	bv_doc_id__39_d28e12325
kein	bv_doc_id__39_d28e12327
Vorschlag	bv_doc_id__39_d28e12330
vorgebracht	bv_doc_id__39_d28e12332
<g/>
;	
das	bv_doc_id__39_d28e12336
sez	bv_doc_id__39_d28e12338
<g/>
.	
dem	bv_doc_id__39_d28e12343
<g/>
.	
Minoritätsvotum	bv_doc_id__39_d28e12347
zu	bv_doc_id__39_d28e12349
Artikel	bv_doc_id__39_d28e12351
29	bv_doc_id__39_d28e12353
wird	bv_doc_id__39_d28e12356
zurückgezegen	bv_doc_id__39_d28e12358
<g/>
;	
in	bv_doc_id__39_d28e12362
Artikel	bv_doc_id__39_d28e12364
30	bv_doc_id__39_d28e12366
<g/>
,	
Absatz	bv_doc_id__39_d28e12371
2	bv_doc_id__39_d28e12373
wird	bv_doc_id__39_d28e12375
die	bv_doc_id__39_d28e12377
Zahl	bv_doc_id__39_d28e12379
der	bv_doc_id__39_d28e12382
Stimmberechtigten	bv_doc_id__39_d28e12384
statt	bv_doc_id__39_d28e12386
mit	bv_doc_id__39_d28e12388
300.000	bv_doc_id__39_d28e12390
mit	bv_doc_id__39_d28e12392
200.000	bv_doc_id__39_d28e12395
festgesetzt	bv_doc_id__39_d28e12397
<g/>
.	
Die	bv_doc_id__39_d28e12401
Horte	bv_doc_id__39_d28e12403
»im	bv_doc_id__39_d28e12405
Wege	bv_doc_id__39_d28e12408
der	bv_doc_id__39_d28e12410
Bundesregierung	bv_doc_id__39_d28e12412
sind	bv_doc_id__39_d28e12414
so	bv_doc_id__39_d28e12416
aus	bv_doc_id__39_d28e12418
zu	bv_doc_id__39_d28e12421
legen	bv_doc_id__39_d28e12423
<g/>
,	
daß	bv_doc_id__39_d28e12427
gemäß	bv_doc_id__39_d28e12429
Artikel	bv_doc_id__39_d28e12431
30	bv_doc_id__39_d28e12434
die	bv_doc_id__39_d28e12436
Bundesregierung	bv_doc_id__39_d28e12438
auch	bv_doc_id__39_d28e12440
Gesetzesanträge	bv_doc_id__39_d28e12442
<g/>
,	
mit	bv_doc_id__39_d28e12447
denen	bv_doc_id__39_d28e12449
sie	bv_doc_id__39_d28e12451
nicht	bv_doc_id__39_d28e12453
einverstanden	bv_doc_id__39_d28e12455
ist	bv_doc_id__39_d28e12457
<g/>
.	
als	bv_doc_id__39_d28e12462
Gesetzesverlagen	bv_doc_id__39_d28e12464
einzubringen	bv_doc_id__39_d28e12466
hat	bv_doc_id__39_d28e12468
<g/>
.	
In	bv_doc_id__39_d28e12473
Artikel	bv_doc_id__39_d28e12475
32	bv_doc_id__39_d28e12477
wünscht	bv_doc_id__39_d28e12479
21.	bv_doc_id__39_d28e12483
ein	bv_doc_id__39_d28e12486
soz	bv_doc_id__39_d28e12488
<g/>
.	
dem	bv_doc_id__39_d28e12492
<g/>
.	
Hinderheitsantrag	bv_doc_id__39_d28e12496
die	bv_doc_id__39_d28e12499
MMehrheit	bv_doc_id__39_d28e12501
des	bv_doc_id__39_d28e12503
Bundesretes“	bv_doc_id__39_d28e12505
anstatt	bv_doc_id__39_d28e12507
einem«Drittel	bv_doc_id__39_d28e12509
der	bv_doc_id__39_d28e12512
Mitglieder	bv_doc_id__39_d28e12514
des	bv_doc_id__39_d28e12516
Bundesrates	bv_doc_id__39_d28e12518
<g/>
.	
Das	bv_doc_id__39_d28e12522
Verlangen	bv_doc_id__39_d28e12525
kann	bv_doc_id__39_d28e12527
durch	bv_doc_id__39_d28e12529
Sammlung	bv_doc_id__39_d28e12531
der	bv_doc_id__39_d28e12533
erforderlichen	bv_doc_id__39_d28e12535
Untersctriften	bv_doc_id__39_d28e12538
geltend	bv_doc_id__39_d28e12540
gemacht	bv_doc_id__39_d28e12542
werden	bv_doc_id__39_d28e12544
<g/>
.	
Bei	bv_doc_id__39_d28e12548
Artikel	bv_doc_id__39_d28e12551
40	bv_doc_id__39_d28e12553
bejaht	bv_doc_id__39_d28e12555
der	bv_doc_id__39_d28e12557
Vorsitzende	bv_doc_id__39_d28e12559
die	bv_doc_id__39_d28e12561
Frage	bv_doc_id__39_d28e12564
des	bv_doc_id__39_d28e12566
Präsidenten	bv_doc_id__39_d28e12568
Seit	bv_doc_id__39_d28e12570
z	bv_doc_id__39_d28e12572
<g/>
,	
ob	bv_doc_id__39_d28e12577
die	bv_doc_id__39_d28e12579
Horte	bv_doc_id__39_d28e12581
»Der	bv_doc_id__39_d28e12583
Bundespräsident	bv_doc_id__39_d28e12585
ordnet	bv_doc_id__39_d28e12587
an	bv_doc_id__39_d28e12590
bedeuten	bv_doc_id__39_d28e12592
<g/>
,	
daß	bv_doc_id__39_d28e12596
der	bv_doc_id__39_d28e12598
Bundespräsident	bv_doc_id__39_d28e12600
zu	bv_doc_id__39_d28e12603
verfügen	bv_doc_id__39_d28e12605
hat	bv_doc_id__39_d28e12607
<g/>
.	
Der	bv_doc_id__39_d28e12611
Winderheitsantrag	bv_doc_id__39_d28e12613
der	bv_doc_id__39_d28e12616
christlichsozielen	bv_doc_id__39_d28e12618
Vertreter	bv_doc_id__39_d28e12620
<g/>
,	
der	bv_doc_id__39_d28e12624
Genicht	bv_doc_id__39_d28e12626
legt	bv_doc_id__39_d28e12629
auf	bv_doc_id__39_d28e12631
die	bv_doc_id__39_d28e12633
qualifizierte	bv_doc_id__39_d28e12635
Mehrheit	bv_doc_id__39_d28e12637
beim	bv_doc_id__39_d28e12639
Einspruch	bv_doc_id__39_d28e12642
<g/>
,	
wird	bv_doc_id__39_d28e12646
von	bv_doc_id__39_d28e12648
den	bv_doc_id__39_d28e12650
Sozieldemokraten	bv_doc_id__39_d28e12652
unbedingt	bv_doc_id__39_d28e12655
abgelehnt	bv_doc_id__39_d28e12657
<g/>
.	
Zu	bv_doc_id__39_d28e12661
Artikel	bv_doc_id__39_d28e12663
42	bv_doc_id__39_d28e12665
a	bv_doc_id__39_d28e12668
bemerkt	bv_doc_id__39_d28e12670
Min	bv_doc_id__39_d28e12672
<g/>
.	
Rat	bv_doc_id__39_d28e12676
Dr	bv_doc_id__39_d28e12678
<g/>
.	
Frachlich	bv_doc_id__39_d28e12683
daß	bv_doc_id__39_d28e12685
<g/>
,	
gesetzändernd	bv_doc_id__39_d28e12689
nicht	bv_doc_id__39_d28e12691
nur	bv_doc_id__39_d28e12694
bedeute	bv_doc_id__39_d28e12696
<g/>
,	
daß	bv_doc_id__39_d28e12700
geändert	bv_doc_id__39_d28e12702
wird	bv_doc_id__39_d28e12704
<g/>
,	
sondern	bv_doc_id__39_d28e12709
auch	bv_doc_id__39_d28e12711
daß	bv_doc_id__39_d28e12713
ein	bv_doc_id__39_d28e12715
neues	bv_doc_id__39_d28e12717
Gesetz	bv_doc_id__39_d28e12720
geschaffen	bv_doc_id__39_d28e12722
werden	bv_doc_id__39_d28e12724
müsse	bv_doc_id__39_d28e12726
<g/>
.	
Präsident	bv_doc_id__39_d28e12730
Seitz	bv_doc_id__39_d28e12733
stellt	bv_doc_id__39_d28e12735
fest	bv_doc_id__39_d28e12737
<g/>
,	
daß	bv_doc_id__39_d28e12741
also	bv_doc_id__39_d28e12743
die	bv_doc_id__39_d28e12746
Bundesregierung	bv_doc_id__39_d28e12748
beschließe	bv_doc_id__39_d28e12750
und	bv_doc_id__39_d28e12752
der	bv_doc_id__39_d28e12754
Bundespräsident	bv_doc_id__39_d28e12756
zum	bv_doc_id__39_d28e12759
ausführenden	bv_doc_id__39_d28e12761
Organ	bv_doc_id__39_d28e12763
der	bv_doc_id__39_d28e12765
Kabinettsrates	bv_doc_id__39_d28e12767
werde	bv_doc_id__39_d28e12769
<g/>
.	
Dies	bv_doc_id__39_d28e12774
entspricht	bv_doc_id__39_d28e12776
nach	bv_doc_id__39_d28e12778
Aeusserung	bv_doc_id__39_d28e12780
des	bv_doc_id__39_d28e12782
Vorgitzenden	bv_doc_id__39_d28e12785
dem	bv_doc_id__39_d28e12787
Vorgange	bv_doc_id__39_d28e12789
in	bv_doc_id__39_d28e12791
jeder	bv_doc_id__39_d28e12793
parlamentarischen	bv_doc_id__39_d28e12795
Menarchie	bv_doc_id__39_d28e12798
<g/>
.	
Auch	bv_doc_id__39_d28e12802
der	bv_doc_id__39_d28e12804
König	bv_doc_id__39_d28e12806
von	bv_doc_id__39_d28e12808
England	bv_doc_id__39_d28e12811
<g/>
,	
der	bv_doc_id__39_d28e12815
keinen	bv_doc_id__39_d28e12817
Einfluß	bv_doc_id__39_d28e12819
auf	bv_doc_id__39_d28e12821
die	bv_doc_id__39_d28e12824
Zusammensetzung	bv_doc_id__39_d28e12826
der	bv_doc_id__39_d28e12828
Regierung	bv_doc_id__39_d28e12830
hat	bv_doc_id__39_d28e12832
<g/>
,	
erscheint	bv_doc_id__39_d28e12837
als	bv_doc_id__39_d28e12839
Ratifikant	bv_doc_id__39_d28e12841
von	bv_doc_id__39_d28e12843
Staatsverträgen	bv_doc_id__39_d28e12845
<g/>
,	
da	bv_doc_id__39_d28e12850
er	bv_doc_id__39_d28e12852
den	bv_doc_id__39_d28e12854
Staat	bv_doc_id__39_d28e12856
nach	bv_doc_id__39_d28e12858
außen	bv_doc_id__39_d28e12860
vertritt	bv_doc_id__39_d28e12863
<g/>
.	
Bei	bv_doc_id__39_d28e12867
Erörterung	bv_doc_id__39_d28e12869
der	bv_doc_id__39_d28e12871
Immunität	bv_doc_id__39_d28e12873
jener	bv_doc_id__39_d28e12876
Mitglieder	bv_doc_id__39_d28e12878
des	bv_doc_id__39_d28e12880
Bundesrates	bv_doc_id__39_d28e12882
<g/>
,	
denen	bv_doc_id__39_d28e12886
die	bv_doc_id__39_d28e12889
Vertretung	bv_doc_id__39_d28e12891
der	bv_doc_id__39_d28e12893
Bundeshauptstadt	bv_doc_id__39_d28e12895
obliegt	bv_doc_id__39_d28e12897
<g/>
,	
die	bv_doc_id__39_d28e12902
aber	bv_doc_id__39_d28e12904
als	bv_doc_id__39_d28e12906
Gemeinderatsmitglieder	bv_doc_id__39_d28e12908
nicht	bv_doc_id__39_d28e12910
immun	bv_doc_id__39_d28e12912
sind	bv_doc_id__39_d28e12915
<g/>
,	
erklärt	bv_doc_id__39_d28e12919
Prof	bv_doc_id__39_d28e12921
<g/>
.	
Dr	bv_doc_id__39_d28e12925
<g/>
.	
Kels	bv_doc_id__39_d28e12930
ea	bv_doc_id__39_d28e12932
<g/>
;	
daß	bv_doc_id__39_d28e12936
es	bv_doc_id__39_d28e12938
bei	bv_doc_id__39_d28e12941
Annahme	bv_doc_id__39_d28e12943
der	bv_doc_id__39_d28e12945
Formulierung	bv_doc_id__39_d28e12947
<g/>
,	
mit	bv_doc_id__39_d28e12951
der	bv_doc_id__39_d28e12954
er	bv_doc_id__39_d28e12956
heute	bv_doc_id__39_d28e12958
betraut	bv_doc_id__39_d28e12960
wurde	bv_doc_id__39_d28e12962
<g/>
,	
nur	bv_doc_id__39_d28e12967
einer	bv_doc_id__39_d28e12969
Uebergangsbestimmung	bv_doc_id__39_d28e12971
bedürfe	bv_doc_id__39_d28e12973
<g/>
.	
Der	bv_doc_id__39_d28e12977
Vorsitzende	bv_doc_id__39_d28e12980
stellt	bv_doc_id__39_d28e12982
noch	bv_doc_id__39_d28e12984
fest	bv_doc_id__39_d28e12986
<g/>
,	
daß	bv_doc_id__39_d28e12990
der	bv_doc_id__39_d28e12993
sozdem	bv_doc_id__39_d28e12995
<g/>
.	
Hinderheitsantrag	bv_doc_id__39_d28e12999
zu	bv_doc_id__39_d28e13001
Artikel	bv_doc_id__39_d28e13003
47	bv_doc_id__39_d28e13006
zurückgezogen	bv_doc_id__39_d28e13008
wird	bv_doc_id__39_d28e13010
und	bv_doc_id__39_d28e13012
schließt	bv_doc_id__39_d28e13014
um	bv_doc_id__39_d28e13016
112	bv_doc_id__39_d28e13019
7	bv_doc_id__39_d28e13021
Uhr	bv_doc_id__39_d28e13023
abende	bv_doc_id__39_d28e13025
die	bv_doc_id__39_d28e13027
Sitzung	bv_doc_id__39_d28e13029
<g/>
.	
D	bv_doc_id__39_d28e13034
Protokoll	bv_doc_id__39_d28e307
der	bv_doc_id__39_d28e309
14	bv_doc_id__39_d28e311
<g/>
,	
sitzung	bv_doc_id__39_d28e315
des	bv_doc_id__39_d28e318
Unterausschüsses	bv_doc_id__39_d28e320
des	bv_doc_id__39_d28e322
Verfassungsausschusses	bv_doc_id__39_d28e324
von	bv_doc_id__39_d28e326
13.I.	bv_doc_id__39_d28e328
1520.	bv_doc_id__39_d28e331
Beginn	bv_doc_id__39_d28e333
10	bv_doc_id__39_d28e335
Uhr	bv_doc_id__39_d28e337
Vormittag	bv_doc_id__39_d28e339
<g/>
.	
Anwesend	bv_doc_id__39_d28e344
<g/>
:	
Dr	bv_doc_id__39_d28e348
<g/>
.	
Otto	bv_doc_id__39_d28e352
Bauer	bv_doc_id__39_d28e354
als	bv_doc_id__39_d28e357
Vorsitzender	bv_doc_id__39_d28e359
Einem	bv_doc_id__39_d28e361
Teile	bv_doc_id__39_d28e363
der	bv_doc_id__39_d28e365
Sitzung	bv_doc_id__39_d28e367
wohnte	bv_doc_id__39_d28e370
Präsident	bv_doc_id__39_d28e372
Karl	bv_doc_id__39_d28e374
seitz	bv_doc_id__39_d28e376
bei	bv_doc_id__39_d28e378
<g/>
.	
Dr	bv_doc_id__39_d28e383
<g/>
.	
Josef	bv_doc_id__39_d28e387
Aigner	bv_doc_id__39_d28e389
Heinrich	bv_doc_id__39_d28e391
Clessin	bv_doc_id__39_d28e393
Dr	bv_doc_id__39_d28e396
<g/>
.	
Aebert	bv_doc_id__39_d28e400
Danneberg	bv_doc_id__39_d28e402
Kerl	bv_doc_id__39_d28e404
Leuthner	bv_doc_id__39_d28e406
Dr	bv_doc_id__39_d28e409
<g/>
.	
Ignaz	bv_doc_id__39_d28e413
Seipel	bv_doc_id__39_d28e415
Dr	bv_doc_id__39_d28e417
<g/>
.	
Richard	bv_doc_id__39_d28e422
Reiskirchner	bv_doc_id__39_d28e424
Staatssekretär	bv_doc_id__39_d28e426
Prof	bv_doc_id__39_d28e428
<g/>
.	
Fr	bv_doc_id__39_d28e432
<g/>
.	
Michael	bv_doc_id__39_d28e437
Mayr	bv_doc_id__39_d28e439
Von	bv_doc_id__39_d28e441
der	bv_doc_id__39_d28e443
Staatskanzlei	bv_doc_id__39_d28e445
<g/>
:	
Ministerialrat	bv_doc_id__39_d28e450
Dr	bv_doc_id__39_d28e452
<g/>
.	
Geerg	bv_doc_id__39_d28e456
Froehlich	bv_doc_id__39_d28e458
Sehtiensrat	bv_doc_id__39_d28e461
Dr	bv_doc_id__39_d28e463
<g/>
.	
Egbert	bv_doc_id__39_d28e467
Mannlicher	bv_doc_id__39_d28e469
Ministerialvizesekretär	bv_doc_id__39_d28e471
Dr	bv_doc_id__39_d28e474
<g/>
.	
Kurt	bv_doc_id__39_d28e478
Frieberger	bv_doc_id__39_d28e480
als	bv_doc_id__39_d28e482
Schriftführer	bv_doc_id__39_d28e484
Prof	bv_doc_id__39_d28e487
<g/>
.	
Dr	bv_doc_id__39_d28e491
<g/>
.	
Hans	bv_doc_id__39_d28e495
Kel	bv_doc_id__39_d28e497
sen	bv_doc_id__39_d28e500
als	bv_doc_id__39_d28e502
Experte	bv_doc_id__39_d28e504
des	bv_doc_id__39_d28e506
Verfassunge	bv_doc_id__39_d28e508
ausschusses	bv_doc_id__39_d28e510
<g/>
.	
2-	bv_doc_id__39_d28e517
Zu	bv_doc_id__39_d28e519
Beginn	bv_doc_id__39_d28e521
der	bv_doc_id__39_d28e523
Verhandlungen	bv_doc_id__39_d28e526
entscheidet	bv_doc_id__39_d28e528
sich	bv_doc_id__39_d28e530
der	bv_doc_id__39_d28e532
Unterausschuß	bv_doc_id__39_d28e534
für	bv_doc_id__39_d28e536
eine	bv_doc_id__39_d28e539
artikelweise	bv_doc_id__39_d28e541
Durchberatung	bv_doc_id__39_d28e543
des	bv_doc_id__39_d28e545
Verfassungsentwurfes	bv_doc_id__39_d28e547
unter	bv_doc_id__39_d28e549
Berücksichtigung	bv_doc_id__39_d28e552
der	bv_doc_id__39_d28e554
in	bv_doc_id__39_d28e556
den	bv_doc_id__39_d28e558
letzten	bv_doc_id__39_d28e560
Tagen	bv_doc_id__39_d28e562
gefaßten	bv_doc_id__39_d28e565
Parteibeschlüsse	bv_doc_id__39_d28e567
<g/>
,	
der	bv_doc_id__39_d28e571
Hinpritätsvoten	bv_doc_id__39_d28e573
und	bv_doc_id__39_d28e575
der	bv_doc_id__39_d28e578
von	bv_doc_id__39_d28e580
der	bv_doc_id__39_d28e582
Staatshanzlei	bv_doc_id__39_d28e584
ausgearbeiteten	bv_doc_id__39_d28e586
Uebergangsbestimmungen	bv_doc_id__39_d28e588
<g/>
.	
Der	bv_doc_id__39_d28e593
Vorzitzende	bv_doc_id__39_d28e595
stellt	bv_doc_id__39_d28e597
fest	bv_doc_id__39_d28e599
<g/>
,	
daß	bv_doc_id__39_d28e604
zu	bv_doc_id__39_d28e606
Artikell	bv_doc_id__39_d28e608
keine	bv_doc_id__39_d28e610
weiteren	bv_doc_id__39_d28e612
Anträge	bv_doc_id__39_d28e614
vorliegen	bv_doc_id__39_d28e617
<g/>
,	
zum	bv_doc_id__39_d28e621
Artikel	bv_doc_id__39_d28e623
2	bv_doc_id__39_d28e625
wünschen	bv_doc_id__39_d28e627
zwar	bv_doc_id__39_d28e630
Vertreter	bv_doc_id__39_d28e632
des	bv_doc_id__39_d28e634
Burgenlandes	bv_doc_id__39_d28e636
gehört	bv_doc_id__39_d28e638
zu	bv_doc_id__39_d28e640
werden	bv_doc_id__39_d28e643
<g/>
,	
doch	bv_doc_id__39_d28e647
stimmt	bv_doc_id__39_d28e649
der	bv_doc_id__39_d28e651
Ausschuß	bv_doc_id__39_d28e653
bei	bv_doc_id__39_d28e656
<g/>
,	
daß	bv_doc_id__39_d28e660
hiezu	bv_doc_id__39_d28e662
keine	bv_doc_id__39_d28e664
sachliche	bv_doc_id__39_d28e666
Notwendigkeit	bv_doc_id__39_d28e669
vorliegt	bv_doc_id__39_d28e671
<g/>
.	
Hingegen	bv_doc_id__39_d28e675
entwickelt	bv_doc_id__39_d28e677
sich	bv_doc_id__39_d28e679
eine	bv_doc_id__39_d28e682
längere	bv_doc_id__39_d28e684
Rechselrede	bv_doc_id__39_d28e686
über	bv_doc_id__39_d28e688
den	bv_doc_id__39_d28e690
Vorgang	bv_doc_id__39_d28e692
bei	bv_doc_id__39_d28e695
der	bv_doc_id__39_d28e697
Teilung	bv_doc_id__39_d28e699
Niederösterreichs	bv_doc_id__39_d28e701
<g/>
.	
Ein	bv_doc_id__39_d28e705
Vorschlag	bv_doc_id__39_d28e708
Dr	bv_doc_id__39_d28e710
<g/>
.	
D	bv_doc_id__39_d28e714
an	bv_doc_id__39_d28e716
ne	bv_doc_id__39_d28e718
ber	bv_doc_id__39_d28e721
gs	bv_doc_id__39_d28e723
Rjeg	bv_doc_id__39_d28e725
und	bv_doc_id__39_d28e727
das	bv_doc_id__39_d28e729
Burgenland	bv_doc_id__39_d28e731
gemeinsam	bv_doc_id__39_d28e734
in	bv_doc_id__39_d28e736
einem	bv_doc_id__39_d28e738
Absatz	bv_doc_id__39_d28e740
zu	bv_doc_id__39_d28e742
behandeln	bv_doc_id__39_d28e744
wird	bv_doc_id__39_d28e747
abgelehnt	bv_doc_id__39_d28e749
<g/>
.	
Nach	bv_doc_id__39_d28e753
längerer	bv_doc_id__39_d28e755
Wechselrede	bv_doc_id__39_d28e757
<g/>
,	
an	bv_doc_id__39_d28e762
der	bv_doc_id__39_d28e764
sich	bv_doc_id__39_d28e766
außer	bv_doc_id__39_d28e768
dem	bv_doc_id__39_d28e770
Vorsitzenden	bv_doc_id__39_d28e773
u	bv_doc_id__39_d28e775
<g/>
.	
dem	bv_doc_id__39_d28e779
Präsidenten	bv_doc_id__39_d28e781
S	bv_doc_id__39_d28e783
ei	bv_doc_id__39_d28e786
t2	bv_doc_id__39_d28e788
auch	bv_doc_id__39_d28e790
die	bv_doc_id__39_d28e792
Abgeordneten	bv_doc_id__39_d28e794
Clessin	bv_doc_id__39_d28e796
<g/>
,	
Dr	bv_doc_id__39_d28e801
<g/>
.	
Danneberg	bv_doc_id__39_d28e805
und	bv_doc_id__39_d28e807
Dr	bv_doc_id__39_d28e809
<g/>
.	
Seipel	bv_doc_id__39_d28e814
