<doc id="bv_doc_id__33" attrs="word lemma type">
Bekanntlich	bv_doc_id__33_d24e235
ihrer	bv_doc_id__33_d24e2045
Bedeutung	bv_doc_id__33_d24e2047
für	bv_doc_id__33_d24e2050
den	bv_doc_id__33_d24e2052
Durchzugsverlehr	bv_doc_id__33_d24e2054
durch	bv_doc_id__33_d24e2056
Bundesgesetz	bv_doc_id__33_d24e2058
als	bv_doc_id__33_d24e2060
Bundesstraßen	bv_doc_id__33_d24e2063
erklärten	bv_doc_id__33_d24e2065
Stragenzüge	bv_doc_id__33_d24e2067
Strom-	bv_doc_id__33_d24e2069
und	bv_doc_id__33_d24e2071
Schiffahrtspolizei	bv_doc_id__33_d24e2073
<g/>
;	
Post-	bv_doc_id__33_d24e2078
<g/>
,	
Telegraphenuns	bv_doc_id__33_d24e2082
Fernsprechwesen	bv_doc_id__33_d24e2084
9.	bv_doc_id__33_d24e2091
Vergwesen	bv_doc_id__33_d24e2094
<g/>
:	
Ausführung	bv_doc_id__33_d24e2098
der	bv_doc_id__33_d24e2100
Regulierung	bv_doc_id__33_d24e2103
und	bv_doc_id__33_d24e2105
Instandhaitung	bv_doc_id__33_d24e2107
der	bv_doc_id__33_d24e2109
schiffbaren	bv_doc_id__33_d24e2111
und	bv_doc_id__33_d24e2113
flopbaren	bv_doc_id__33_d24e2116
Gewässer	bv_doc_id__33_d24e2118
<g/>
,	
dann	bv_doc_id__33_d24e2122
solcher	bv_doc_id__33_d24e2124
Gewässer	bv_doc_id__33_d24e2126
<g/>
,	
welche	bv_doc_id__33_d24e2131
die	bv_doc_id__33_d24e2133
Grenze	bv_doc_id__33_d24e2135
gegen	bv_doc_id__33_d24e2137
das	bv_doc_id__33_d24e2139
Ausland	bv_doc_id__33_d24e2142
oder	bv_doc_id__33_d24e2144
zwischen	bv_doc_id__33_d24e2146
Ländern	bv_doc_id__33_d24e2148
bilden	bv_doc_id__33_d24e2150
oder	bv_doc_id__33_d24e2152
die	bv_doc_id__33_d24e2155
zwei	bv_doc_id__33_d24e2157
oder	bv_doc_id__33_d24e2159
mehrere	bv_doc_id__33_d24e2161
Länder	bv_doc_id__33_d24e2163
durchfliehen	bv_doc_id__33_d24e2165
<g/>
:	
Bau	bv_doc_id__33_d24e2170
derjenigen	bv_doc_id__33_d24e2172
Wasserstraßen	bv_doc_id__33_d24e2174
<g/>
,	
die	bv_doc_id__33_d24e2178
das	bv_doc_id__33_d24e2181
Inland	bv_doc_id__33_d24e2183
mit	bv_doc_id__33_d24e2185
dem	bv_doc_id__33_d24e2187
Auslang	bv_doc_id__33_d24e2189
oder	bv_doc_id__33_d24e2191
die	bv_doc_id__33_d24e2194
mehrere	bv_doc_id__33_d24e2196
Länder	bv_doc_id__33_d24e2198
verbinden	bv_doc_id__33_d24e2200
<g/>
;	
Dampflessel-	bv_doc_id__33_d24e2204
und	bv_doc_id__33_d24e2207
Kraftmaschinenwesen	bv_doc_id__33_d24e2209
<g/>
.	
Vermessungswesen	bv_doc_id__33_d24e2213
<g/>
.	
10	bv_doc_id__33_d24e2223
Bodenreform	bv_doc_id__33_d24e2226
Cagrarische	bv_doc_id__33_d24e2228
Sperationen	bv_doc_id__33_d24e2230
<g/>
,	
Wieder	bv_doc_id__33_d24e2235
besiedelung	bv_doc_id__33_d24e2237
usw	bv_doc_id__33_d24e2239
<g/>
.)	
und	bv_doc_id__33_d24e2243
Bodenentschuldung	bv_doc_id__33_d24e2245
<g/>
:	
11.	bv_doc_id__33_d24e2255
gesammtes	bv_doc_id__33_d24e2258
Arbeiterrecht	bv_doc_id__33_d24e2260
sowie	bv_doc_id__33_d24e2262
Arbeiter-	bv_doc_id__33_d24e2264
und	bv_doc_id__33_d24e2267
Angestelltenschutz	bv_doc_id__33_d24e2269
<g/>
,	
soweit	bv_doc_id__33_d24e2273
es	bv_doc_id__33_d24e2275
sich	bv_doc_id__33_d24e2277
nicht	bv_doc_id__33_d24e2280
um	bv_doc_id__33_d24e2282
land-	bv_doc_id__33_d24e2284
und	bv_doc_id__33_d24e2286
forstwirtschaftliche	bv_doc_id__33_d24e2288
Arbeiter	bv_doc_id__33_d24e2290
und	bv_doc_id__33_d24e2293
Ungestellte	bv_doc_id__33_d24e2295
handelt	bv_doc_id__33_d24e2297
<g/>
,	
Sozial-	bv_doc_id__33_d24e2301
und	bv_doc_id__33_d24e2303
Vertragsversicherungswesen	bv_doc_id__33_d24e2306
<g/>
.	
12.	bv_doc_id__33_d24e2315
Gesundheits-	bv_doc_id__33_d24e2318
und	bv_doc_id__33_d24e2320
Petermärwesen	bv_doc_id__33_d24e2322
<g/>
,	
jedoch	bv_doc_id__33_d24e2327
mit	bv_doc_id__33_d24e2329
Ausnahme	bv_doc_id__33_d24e2331
der	bv_doc_id__33_d24e2333
Heil-	bv_doc_id__33_d24e2335
und	bv_doc_id__33_d24e2337
Pflegeanstalten	bv_doc_id__33_d24e2340
und	bv_doc_id__33_d24e2342
Umbulatorien	bv_doc_id__33_d24e2344
<g/>
,	
des	bv_doc_id__33_d24e2348
Kurortes	bv_doc_id__33_d24e2350
Leichen	bv_doc_id__33_d24e2353
und	bv_doc_id__33_d24e2355
Bestattungs	bv_doc_id__33_d24e2357
wesens	bv_doc_id__33_d24e2359
sowie	bv_doc_id__33_d24e2361
des	bv_doc_id__33_d24e2363
Gemeindesanitätsdienstes	bv_doc_id__33_d24e2366
und	bv_doc_id__33_d24e2368
Rettungswesens	bv_doc_id__33_d24e2370
<g/>
;	
Nahrungsmittelkontrolle	bv_doc_id__33_d24e2374
<g/>
;	
13.	bv_doc_id__33_d24e2383
gesamtes	bv_doc_id__33_d24e2386
Schul-	bv_doc_id__33_d24e2388
und	bv_doc_id__33_d24e2390
Erziehungswesen	bv_doc_id__33_d24e2392
<g/>
;	
Volksbildungswesen	bv_doc_id__33_d24e2397
<g/>
.	
Regelung	bv_doc_id__33_d24e2401
des	bv_doc_id__33_d24e2403
wissenschaftlichen	bv_doc_id__33_d24e2405
und	bv_doc_id__33_d24e2408
sachtechnischen	bv_doc_id__33_d24e2410
Urchis-	bv_doc_id__33_d24e2412
und	bv_doc_id__33_d24e2414
Bibliothetsdienstes	bv_doc_id__33_d24e2416
<g/>
.	
Angelegenheiten	bv_doc_id__33_d24e2421
der	bv_doc_id__33_d24e2423
künstlerischen	bv_doc_id__33_d24e2425
und	bv_doc_id__33_d24e2427
wissenschaftlichen	bv_doc_id__33_d24e2429
Sammlungen	bv_doc_id__33_d24e2431
und	bv_doc_id__33_d24e2434
Einrichtungen	bv_doc_id__33_d24e2436
<g/>
;	
Denkmalschutz	bv_doc_id__33_d24e2440
<g/>
;	
Angelegenheiten	bv_doc_id__33_d24e2444
des	bv_doc_id__33_d24e2447
kultus	bv_doc_id__33_d24e2449
<g/>
,	
Boltszahlungswesen	bv_doc_id__33_d24e2453
sowie	bv_doc_id__33_d24e2455
sonstige	bv_doc_id__33_d24e2457
Statistit	bv_doc_id__33_d24e2460
<g/>
,	
soweit	bv_doc_id__33_d24e2464
sie	bv_doc_id__33_d24e2466
nicht	bv_doc_id__33_d24e2468
nur	bv_doc_id__33_d24e2470
den	bv_doc_id__33_d24e2473
Interessen	bv_doc_id__33_d24e2475
eines	bv_doc_id__33_d24e2477
einzelnen	bv_doc_id__33_d24e2479
landes	bv_doc_id__33_d24e2481
dient	bv_doc_id__33_d24e2483
<g/>
.	
Stiftungs-	bv_doc_id__33_d24e2488
und	bv_doc_id__33_d24e2490
sondswesen	bv_doc_id__33_d24e2492
<g/>
,	
soweit	bv_doc_id__33_d24e2496
es	bv_doc_id__33_d24e2499
sich	bv_doc_id__33_d24e2501
um	bv_doc_id__33_d24e2503
Stftungen	bv_doc_id__33_d24e2505
und	bv_doc_id__33_d24e2507
sonöe	bv_doc_id__33_d24e2509
handelt	bv_doc_id__33_d24e2512
<g/>
,	
die	bv_doc_id__33_d24e2516
nach	bv_doc_id__33_d24e2518
ihren	bv_doc_id__33_d24e2520
Zweden	bv_doc_id__33_d24e2522
über	bv_doc_id__33_d24e2525
den	bv_doc_id__33_d24e2527
Interessenbereich	bv_doc_id__33_d24e2529
eines	bv_doc_id__33_d24e2531
Landes	bv_doc_id__33_d24e2533
hinausgehen	bv_doc_id__33_d24e2535
und	bv_doc_id__33_d24e2538
nicht	bv_doc_id__33_d24e2540
schon	bv_doc_id__33_d24e2542
bisher	bv_doc_id__33_d24e2544
von	bv_doc_id__33_d24e2546
den	bv_doc_id__33_d24e2548
Ländern	bv_doc_id__33_d24e2551
autonom	bv_doc_id__33_d24e2553
verwaltet	bv_doc_id__33_d24e2555
wurden	bv_doc_id__33_d24e2557
<g/>
:	
14.	bv_doc_id__33_d24e2566
militarische	bv_doc_id__33_d24e2569
Ungelegenheiten	bv_doc_id__33_d24e2571
<g/>
;	
Kriegsschaden	bv_doc_id__33_d24e2575
angelegenheiten	bv_doc_id__33_d24e2578
und	bv_doc_id__33_d24e2580
Fürsorge	bv_doc_id__33_d24e2582
für	bv_doc_id__33_d24e2584
Kriegsteilnehmer	bv_doc_id__33_d24e2586
uns	bv_doc_id__33_d24e2588
deren	bv_doc_id__33_d24e2591
hinterbliebene	bv_doc_id__33_d24e2593
<g/>
:	
Kriegsgräberwesen	bv_doc_id__33_d24e2597
<g/>
;	
aus	bv_doc_id__33_d24e2601
Anlaß	bv_doc_id__33_d24e2604
eines	bv_doc_id__33_d24e2606
Krieges	bv_doc_id__33_d24e2608
oder	bv_doc_id__33_d24e2610
im	bv_doc_id__33_d24e2612
Gefolge	bv_doc_id__33_d24e2614
eines	bv_doc_id__33_d24e2617
solchen	bv_doc_id__33_d24e2619
zur	bv_doc_id__33_d24e2621
Sicherung	bv_doc_id__33_d24e2623
der	bv_doc_id__33_d24e2625
einheitlichen	bv_doc_id__33_d24e2627
Zührung	bv_doc_id__33_d24e2630
der	bv_doc_id__33_d24e2632
Birt	bv_doc_id__33_d24e2634
schaft	bv_doc_id__33_d24e2636
notwendig	bv_doc_id__33_d24e2638
erscheinende	bv_doc_id__33_d24e2640
MAßnamen	bv_doc_id__33_d24e2643
<g/>
,	
insbesondere	bv_doc_id__33_d24e2647
auch	bv_doc_id__33_d24e2649
hinsichtlich	bv_doc_id__33_d24e2651
der	bv_doc_id__33_d24e2653
Versorgung	bv_doc_id__33_d24e2656
der	bv_doc_id__33_d24e2658
Bevöllerung	bv_doc_id__33_d24e2660
mit	bv_doc_id__33_d24e2662
Bedarfsgegenständen	bv_doc_id__33_d24e2664
<g/>
;	
15.	bv_doc_id__33_d24e2673
Einrichtung	bv_doc_id__33_d24e2676
der	bv_doc_id__33_d24e2678
Bundesämter	bv_doc_id__33_d24e2680
und	bv_doc_id__33_d24e2682
sonstigen	bv_doc_id__33_d24e2685
Bundesbehörden	bv_doc_id__33_d24e2687
<g/>
;	
Dienstrecht	bv_doc_id__33_d24e2691
der	bv_doc_id__33_d24e2693
Bundesangestellten	bv_doc_id__33_d24e2695
<g/>
.	
Artitel	bv_doc_id__33_d24e2700
11.	bv_doc_id__33_d24e2702
<g/>
(	
1	bv_doc_id__33_d24e2712
<g/>
)	
Bundessache	bv_doc_id__33_d24e2717
ist	bv_doc_id__33_d24e2719
die	bv_doc_id__33_d24e2721
Gesetzgebung	bv_doc_id__33_d24e2723
<g/>
,	
Landessache	bv_doc_id__33_d24e2728
die	bv_doc_id__33_d24e2730
Vollziehung	bv_doc_id__33_d24e2732
in	bv_doc_id__33_d24e2734
folgenden	bv_doc_id__33_d24e2736
Angelegenheiten	bv_doc_id__33_d24e2739
<g/>
:	
Staatsbürgerschaft	bv_doc_id__33_d24e2743
und	bv_doc_id__33_d24e2745
Heimatrecht	bv_doc_id__33_d24e2747
<g/>
.	
2.	bv_doc_id__33_d24e2756
Bereins-	bv_doc_id__33_d24e2759
und	bv_doc_id__33_d24e2761
Versammlungsrecht	bv_doc_id__33_d24e2763
<g/>
.	
3.	bv_doc_id__33_d24e2772
nicht	bv_doc_id__33_d24e2775
im	bv_doc_id__33_d24e2777
Urtitel	bv_doc_id__33_d24e2779
10	bv_doc_id__33_d24e2781
angeführte	bv_doc_id__33_d24e2784
berufliche	bv_doc_id__33_d24e2786
Vertretungen	bv_doc_id__33_d24e2788
<g/>
.	
4.	bv_doc_id__33_d24e2797
Personenstandsangelegenheiten	bv_doc_id__33_d24e2800
einschließlich	bv_doc_id__33_d24e2802
des	bv_doc_id__33_d24e2804
Matritzenwesens	bv_doc_id__33_d24e2806
und	bv_doc_id__33_d24e2809
der	bv_doc_id__33_d24e2811
Namensänderung	bv_doc_id__33_d24e2813
5.	bv_doc_id__33_d24e2820
Baswesen	bv_doc_id__33_d24e2823
und	bv_doc_id__33_d24e2825
Fremdenpoliei	bv_doc_id__33_d24e2827
<g/>
:	
6.	bv_doc_id__33_d24e2836
öffentliche	bv_doc_id__33_d24e2839
Agentien	bv_doc_id__33_d24e2841
und	bv_doc_id__33_d24e2843
Privatgeschäftsvermittlung	bv_doc_id__33_d24e2845
<g/>
.	
7.	bv_doc_id__33_d24e2856
hinsichtlich	bv_doc_id__33_d24e2859
der	bv_doc_id__33_d24e2861
öffentlichen	bv_doc_id__33_d24e2863
Abgaben	bv_doc_id__33_d24e2865
<g/>
,	
die	bv_doc_id__33_d24e2870
nicht	bv_doc_id__33_d24e2872
ausschließlich	bv_doc_id__33_d24e2874
oder	bv_doc_id__33_d24e2876
teilweise	bv_doc_id__33_d24e2878
für	bv_doc_id__33_d24e2881
den	bv_doc_id__33_d24e2883
Bund	bv_doc_id__33_d24e2885
eingehoben	bv_doc_id__33_d24e2887
werden	bv_doc_id__33_d24e2889
<g/>
:	
die	bv_doc_id__33_d24e2894
Anordnungen	bv_doc_id__33_d24e2896
zur	bv_doc_id__33_d24e2898
Verhinderung	bv_doc_id__33_d24e2900
von	bv_doc_id__33_d24e2902
Doppelbesteuerungen	bv_doc_id__33_d24e2904
oder	bv_doc_id__33_d24e2907
sonstigen	bv_doc_id__33_d24e2909
übermäßigen	bv_doc_id__33_d24e2911
Belastungen	bv_doc_id__33_d24e2913
<g/>
,	
zur	bv_doc_id__33_d24e2917
Verhinderung	bv_doc_id__33_d24e2920
von	bv_doc_id__33_d24e2922
Erschwerungen	bv_doc_id__33_d24e2924
des	bv_doc_id__33_d24e2926
Vertehres	bv_doc_id__33_d24e2928
oder	bv_doc_id__33_d24e2930
der	bv_doc_id__33_d24e2933
wirtschaftlichen	bv_doc_id__33_d24e2935
Beziehungen	bv_doc_id__33_d24e2937
im	bv_doc_id__33_d24e2939
Berhältnig	bv_doc_id__33_d24e2941
zum	bv_doc_id__33_d24e2943
Ausland	bv_doc_id__33_d24e2946
oder	bv_doc_id__33_d24e2948
zwischen	bv_doc_id__33_d24e2950
den	bv_doc_id__33_d24e2952
Ländern	bv_doc_id__33_d24e2954
und	bv_doc_id__33_d24e2956
Landesteilen	bv_doc_id__33_d24e2959
<g/>
,	
zur	bv_doc_id__33_d24e2963
Verhinderung	bv_doc_id__33_d24e2965
der	bv_doc_id__33_d24e2967
übermäßigen	bv_doc_id__33_d24e2969
oder	bv_doc_id__33_d24e2972
vertehrgerschwerenden	bv_doc_id__33_d24e2974
Belastung	bv_doc_id__33_d24e2976
der	bv_doc_id__33_d24e2978
Benübung	bv_doc_id__33_d24e2980
öffentlicher	bv_doc_id__33_d24e2982
Verlehrswege	bv_doc_id__33_d24e2985
und	bv_doc_id__33_d24e2987
Einrichtungen	bv_doc_id__33_d24e2989
mit	bv_doc_id__33_d24e2991
Gebühren	bv_doc_id__33_d24e2993
und	bv_doc_id__33_d24e2995
zur	bv_doc_id__33_d24e2998
Verhinderung	bv_doc_id__33_d24e3000
der	bv_doc_id__33_d24e3002
Schädigung	bv_doc_id__33_d24e3004
der	bv_doc_id__33_d24e3006
Bundessinanzen	bv_doc_id__33_d24e3008
<g/>
;	
8.	bv_doc_id__33_d24e3018
Munitions-	bv_doc_id__33_d24e3021
Schieß-	bv_doc_id__33_d24e3023
und	bv_doc_id__33_d24e3025
Sprengmittelwesen	bv_doc_id__33_d24e3027
<g/>
,	
soweit	bv_doc_id__33_d24e3032
es	bv_doc_id__33_d24e3034
nicht	bv_doc_id__33_d24e3036
dem	bv_doc_id__33_d24e3038
Monopol	bv_doc_id__33_d24e3040
unterliegt	bv_doc_id__33_d24e3043
<g/>
,	
sowie	bv_doc_id__33_d24e3047
Waffenwesen	bv_doc_id__33_d24e3049
<g/>
;	
betriebstechnische	bv_doc_id__33_d24e3053
Vorschriften	bv_doc_id__33_d24e3056
beim	bv_doc_id__33_d24e3058
Kraftfahr	bv_doc_id__33_d24e3060
wesen	bv_doc_id__33_d24e3062
<g/>
.	
9.	bv_doc_id__33_d24e3071
Flektrizitätswesen	bv_doc_id__33_d24e3074
<g/>
:	
Voltswohnungs-	bv_doc_id__33_d24e3078
und	bv_doc_id__33_d24e3080
Volkspflegestättenwesen	bv_doc_id__33_d24e3083
<g/>
;	
Reichen	bv_doc_id__33_d24e3087
uns	bv_doc_id__33_d24e3089
Bestättungswesen	bv_doc_id__33_d24e3091
<g/>
:	
Verwaltungs-uns	bv_doc_id__33_d24e3096
Verwaltungsstrafverfahren	bv_doc_id__33_d24e3098
einschliehlich	bv_doc_id__33_d24e3100
der	bv_doc_id__33_d24e3102
zwangsvollstreckung	bv_doc_id__33_d24e3104
sowie	bv_doc_id__33_d24e3106
allgemeine	bv_doc_id__33_d24e3109
Bestimmungen	bv_doc_id__33_d24e3111
des	bv_doc_id__33_d24e3113
Verwaltungsstrafrechtes	bv_doc_id__33_d24e3115
in	bv_doc_id__33_d24e3117
Ungelegenheiten	bv_doc_id__33_d24e3119
<g/>
,	
deren	bv_doc_id__33_d24e3124
Bollziehung	bv_doc_id__33_d24e3126
den	bv_doc_id__33_d24e3128
Ländern	bv_doc_id__33_d24e3130
zu	bv_doc_id__33_d24e3132
seht	bv_doc_id__33_d24e3135
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e3146
<g/>
)	
Die	bv_doc_id__33_d24e3151
Durchführungsverordnungen	bv_doc_id__33_d24e3153
zu	bv_doc_id__33_d24e3155
den	bv_doc_id__33_d24e3157
nach	bv_doc_id__33_d24e3160
dem	bv_doc_id__33_d24e3162
Absatz	bv_doc_id__33_d24e3164
1	bv_doc_id__33_d24e3166
ergehenden	bv_doc_id__33_d24e3168
Gesetzen	bv_doc_id__33_d24e3170
sind	bv_doc_id__33_d24e3173
<g/>
,	
soweit	bv_doc_id__33_d24e3177
in	bv_doc_id__33_d24e3179
diesen	bv_doc_id__33_d24e3181
Gesetzen	bv_doc_id__33_d24e3183
nichts	bv_doc_id__33_d24e3186
anderes	bv_doc_id__33_d24e3188
bestimmt	bv_doc_id__33_d24e3190
ist	bv_doc_id__33_d24e3192
<g/>
,	
vom	bv_doc_id__33_d24e3196
Bunde	bv_doc_id__33_d24e3199
zu	bv_doc_id__33_d24e3201
erlassen	bv_doc_id__33_d24e3203
<g/>
.	
Artikel	bv_doc_id__33_d24e3213
12.	bv_doc_id__33_d24e3215
Bundessache	bv_doc_id__33_d24e3220
ist	bv_doc_id__33_d24e3222
die	bv_doc_id__33_d24e3224
grundsätzliche	bv_doc_id__33_d24e3226
Gesetzgebung	bv_doc_id__33_d24e3228
<g/>
,	
Landessache	bv_doc_id__33_d24e3233
die	bv_doc_id__33_d24e3235
Erlafsung	bv_doc_id__33_d24e3237
von	bv_doc_id__33_d24e3239
Ausführungsgesehzen	bv_doc_id__33_d24e3241
uns	bv_doc_id__33_d24e3244
die	bv_doc_id__33_d24e3246
Bollziehung	bv_doc_id__33_d24e3248
in	bv_doc_id__33_d24e3250
folgenden	bv_doc_id__33_d24e3252
Ungelegenheiten	bv_doc_id__33_d24e3254
<g/>
.	
1.	bv_doc_id__33_d24e3264
Oragnisation	bv_doc_id__33_d24e3267
der	bv_doc_id__33_d24e3269
verwaltung	bv_doc_id__33_d24e3271
in	bv_doc_id__33_d24e3273
den	bv_doc_id__33_d24e3276
Ländern	bv_doc_id__33_d24e3278
<g/>
:	
2.	bv_doc_id__33_d24e3287
Armenwesen	bv_doc_id__33_d24e3290
<g/>
:	
Bevöllerungspolitit	bv_doc_id__33_d24e3294
<g/>
;	
Mutterschafts-	bv_doc_id__33_d24e3299
Säuglings-	bv_doc_id__33_d24e3301
und	bv_doc_id__33_d24e3303
Jugensfürsorge	bv_doc_id__33_d24e3305
<g/>
:	
Heil-	bv_doc_id__33_d24e3309
und	bv_doc_id__33_d24e3312
Pflegeanstaltenwesen	bv_doc_id__33_d24e3314
einschlieglich	bv_doc_id__33_d24e3316
der	bv_doc_id__33_d24e3318
Umbulatorien	bv_doc_id__33_d24e3320
<g/>
.	
3.	bv_doc_id__33_d24e3329
Einrichtungen	bv_doc_id__33_d24e3332
zum	bv_doc_id__33_d24e3334
Schube	bv_doc_id__33_d24e3336
der	bv_doc_id__33_d24e3338
Gesellschaft	bv_doc_id__33_d24e3341
gegen	bv_doc_id__33_d24e3343
verbrecherische	bv_doc_id__33_d24e3345
<g/>
,	
verwahrloste	bv_doc_id__33_d24e3349
oder	bv_doc_id__33_d24e3351
sonst	bv_doc_id__33_d24e3354
gefährliche	bv_doc_id__33_d24e3356
Personen	bv_doc_id__33_d24e3358
<g/>
,	
wie	bv_doc_id__33_d24e3362
Zwangsarbeits-	bv_doc_id__33_d24e3364
udn	bv_doc_id__33_d24e3367
ähnliche	bv_doc_id__33_d24e3369
Anstalten	bv_doc_id__33_d24e3371
<g/>
;	
Abschiebung	bv_doc_id__33_d24e3375
und	bv_doc_id__33_d24e3377
Abschaffung	bv_doc_id__33_d24e3380
aus	bv_doc_id__33_d24e3382
einem	bv_doc_id__33_d24e3384
in	bv_doc_id__33_d24e3386
ein	bv_doc_id__33_d24e3388
anderes	bv_doc_id__33_d24e3390
Cans	bv_doc_id__33_d24e3393
4.	bv_doc_id__33_d24e3401
öffentliche	bv_doc_id__33_d24e3404
Einrichtungen	bv_doc_id__33_d24e3406
zur	bv_doc_id__33_d24e3408
außergerichtlichen	bv_doc_id__33_d24e3410
Vermittlung	bv_doc_id__33_d24e3413
von	bv_doc_id__33_d24e3415
Streitigkeiten	bv_doc_id__33_d24e3417
<g/>
;	
5.	bv_doc_id__33_d24e3426
Arbeiterrecht	bv_doc_id__33_d24e3429
sowie	bv_doc_id__33_d24e3431
Arbeiter-	bv_doc_id__33_d24e3433
und	bv_doc_id__33_d24e3435
Angestelltenchus	bv_doc_id__33_d24e3438
<g/>
,	
soweit	bv_doc_id__33_d24e3442
es	bv_doc_id__33_d24e3444
sich	bv_doc_id__33_d24e3446
um	bv_doc_id__33_d24e3448
land-	bv_doc_id__33_d24e3451
und	bv_doc_id__33_d24e3453
forstwirtschaftliche	bv_doc_id__33_d24e3455
Arbeiter	bv_doc_id__33_d24e3457
und	bv_doc_id__33_d24e3459
Ungestellte	bv_doc_id__33_d24e3461
händelt	bv_doc_id__33_d24e3464
<g/>
:	
6.	bv_doc_id__33_d24e3473
Forstwesen	bv_doc_id__33_d24e3476
einschließlich	bv_doc_id__33_d24e3478
des	bv_doc_id__33_d24e3480
Triftwesens	bv_doc_id__33_d24e3482
<g/>
;	
Schut	bv_doc_id__33_d24e3487
der	bv_doc_id__33_d24e3489
Pflanzen	bv_doc_id__33_d24e3491
gegen	bv_doc_id__33_d24e3493
Krantheiten	bv_doc_id__33_d24e3495
und	bv_doc_id__33_d24e3498
Schädlinge	bv_doc_id__33_d24e3500
<g/>
,	
Wasserrecht	bv_doc_id__33_d24e3504
7.	bv_doc_id__33_d24e3511
Regelung	bv_doc_id__33_d24e3514
des	bv_doc_id__33_d24e3516
Banwesens	bv_doc_id__33_d24e3518
8.	bv_doc_id__33_d24e3525
Dienstrecht	bv_doc_id__33_d24e3528
der	bv_doc_id__33_d24e3530
Organe	bv_doc_id__33_d24e3532
der	bv_doc_id__33_d24e3534
Länder	bv_doc_id__33_d24e3537
<g/>
,	
die	bv_doc_id__33_d24e3541
behördliche	bv_doc_id__33_d24e3543
Aufgaben	bv_doc_id__33_d24e3545
zu	bv_doc_id__33_d24e3547
besorgen	bv_doc_id__33_d24e3550
haben	bv_doc_id__33_d24e3552
<g/>
.	
Artikel	bv_doc_id__33_d24e3562
13.	bv_doc_id__33_d24e3564
<g/>
(	
1	bv_doc_id__33_d24e3573
<g/>
)	
Wenn	bv_doc_id__33_d24e3578
eine	bv_doc_id__33_d24e3580
Angelegenheit	bv_doc_id__33_d24e3582
nicht	bv_doc_id__33_d24e3584
ausdrücklich	bv_doc_id__33_d24e3587
durc	bv_doc_id__33_d24e3589
die	bv_doc_id__33_d24e3591
Bundesverfassung	bv_doc_id__33_d24e3593
der	bv_doc_id__33_d24e3595
Gesehgebung	bv_doc_id__33_d24e3597
oder	bv_doc_id__33_d24e3600
auch	bv_doc_id__33_d24e3602
der	bv_doc_id__33_d24e3604
Vollziehung	bv_doc_id__33_d24e3606
des	bv_doc_id__33_d24e3608
Bundes	bv_doc_id__33_d24e3610
übertragen	bv_doc_id__33_d24e3613
ist	bv_doc_id__33_d24e3615
<g/>
,	
verbleibt	bv_doc_id__33_d24e3619
sie	bv_doc_id__33_d24e3621
im	bv_doc_id__33_d24e3623
Gütungsbereiche	bv_doc_id__33_d24e3626
der	bv_doc_id__33_d24e3628
Länder	bv_doc_id__33_d24e3630
<g/>
.	
2	bv_doc_id__33_d24e3639
<g/>
)	
Insoweit	bv_doc_id__33_d24e3644
der	bv_doc_id__33_d24e3646
Bundesgesehgebung	bv_doc_id__33_d24e3648
bloß	bv_doc_id__33_d24e3650
die	bv_doc_id__33_d24e3653
Regelung	bv_doc_id__33_d24e3655
der	bv_doc_id__33_d24e3657
Grundsage	bv_doc_id__33_d24e3659
vorbehalten	bv_doc_id__33_d24e3661
ist	bv_doc_id__33_d24e3663
<g/>
,	
obliegt	bv_doc_id__33_d24e3668
die	bv_doc_id__33_d24e3670
nähere	bv_doc_id__33_d24e3672
Ausführung	bv_doc_id__33_d24e3674
der	bv_doc_id__33_d24e3676
Landesgesesgebung	bv_doc_id__33_d24e3679
innerhals	bv_doc_id__33_d24e3681
des	bv_doc_id__33_d24e3683
bundesgesezlich	bv_doc_id__33_d24e3685
festgelegten	bv_doc_id__33_d24e3687
Rahmens	bv_doc_id__33_d24e3689
<g/>
.	
Das	bv_doc_id__33_d24e3694
Bundesgeset	bv_doc_id__33_d24e3696
kann	bv_doc_id__33_d24e3698
für	bv_doc_id__33_d24e3700
die	bv_doc_id__33_d24e3702
Erlassung	bv_doc_id__33_d24e3705
der	bv_doc_id__33_d24e3707
Ausführungsgesehe	bv_doc_id__33_d24e3709
eine	bv_doc_id__33_d24e3711
Frist	bv_doc_id__33_d24e3713
bestimmen	bv_doc_id__33_d24e3715
<g/>
,	
die	bv_doc_id__33_d24e3720
nicht	bv_doc_id__33_d24e3722
kürzer	bv_doc_id__33_d24e3724
als	bv_doc_id__33_d24e3726
drei	bv_doc_id__33_d24e3728
Monate	bv_doc_id__33_d24e3731
und	bv_doc_id__33_d24e3733
nicht	bv_doc_id__33_d24e3735
langer	bv_doc_id__33_d24e3737
als	bv_doc_id__33_d24e3739
ein	bv_doc_id__33_d24e3741
Jahr	bv_doc_id__33_d24e3744
sein	bv_doc_id__33_d24e3746
darf	bv_doc_id__33_d24e3748
<g/>
.	
Wird	bv_doc_id__33_d24e3752
diese	bv_doc_id__33_d24e3754
Frist	bv_doc_id__33_d24e3757
von	bv_doc_id__33_d24e3759
einer	bv_doc_id__33_d24e3761
Landesgesehgebung	bv_doc_id__33_d24e3763
nicht	bv_doc_id__33_d24e3765
eingehalten	bv_doc_id__33_d24e3770
<g/>
,	
so	bv_doc_id__33_d24e3774
geht	bv_doc_id__33_d24e3776
die	bv_doc_id__33_d24e3778
