<doc id="bv_doc_id__36" attrs="word lemma type">
Protokoll	bv_doc_id__36_d27e271
und	bv_doc_id__36_d27e1181
nach	bv_doc_id__36_d27e1183
dem	bv_doc_id__36_d27e1185
Entwurf	bv_doc_id__36_d27e1187
Dr	bv_doc_id__36_d27e1190
<g/>
.	
Dahnebergs	bv_doc_id__36_d27e1194
ergänzt	bv_doc_id__36_d27e1196
wurde	bv_doc_id__36_d27e1198
<g/>
,	
also	bv_doc_id__36_d27e1203
auch	bv_doc_id__36_d27e1205
der	bv_doc_id__36_d27e1207
Dreiteilung	bv_doc_id__36_d27e1209
der	bv_doc_id__36_d27e1211
Zompstenzen	bv_doc_id__36_d27e1213
einhellig	bv_doc_id__36_d27e1216
angeschlossen	bv_doc_id__36_d27e1218
<g/>
.	
nätten	bv_doc_id__36_d27e1222
<g/>
.	
Die	bv_doc_id__36_d27e1226
Subsumierung	bv_doc_id__36_d27e1229
der	bv_doc_id__36_d27e1231
Kompetenzen	bv_doc_id__36_d27e1233
hingegen	bv_doc_id__36_d27e1235
sei	bv_doc_id__36_d27e1237
unter	bv_doc_id__36_d27e1239
großen	bv_doc_id__36_d27e1242
Schwierigkeiten	bv_doc_id__36_d27e1244
in	bv_doc_id__36_d27e1246
der	bv_doc_id__36_d27e1248
Staatakanzlei	bv_doc_id__36_d27e1250
unter	bv_doc_id__36_d27e1252
Litwirkung	bv_doc_id__36_d27e1255
der	bv_doc_id__36_d27e1257
außgebenden	bv_doc_id__36_d27e1259
Keanten	bv_doc_id__36_d27e1261
der	bv_doc_id__36_d27e1263
Verfassungs-	bv_doc_id__36_d27e1265
und	bv_doc_id__36_d27e1268
Vermaltungsahtellung	bv_doc_id__36_d27e1270
4	bv_doc_id__36_d27e1274
erfolgt	bv_doc_id__36_d27e1279
<g/>
,	
wobel	bv_doc_id__36_d27e1283
getrachtet	bv_doc_id__36_d27e1285
wurde	bv_doc_id__36_d27e1287
<g/>
,	
under	bv_doc_id__36_d27e1292
derarzichung	bv_doc_id__36_d27e1294
zuständiger	bv_doc_id__36_d27e1296
sacnkente	bv_doc_id__36_d27e1298
ein	bv_doc_id__36_d27e1300
halsbares	bv_doc_id__36_d27e1303
Und	bv_doc_id__36_d27e1305
prahtioch	bv_doc_id__36_d27e1307
durchfüerbares	bv_doc_id__36_d27e1309
sart	bv_doc_id__36_d27e1311
zu	bv_doc_id__36_d27e1313
schaffen	bv_doc_id__36_d27e1316
<g/>
.	
debor	bv_doc_id__36_d27e1320
den	bv_doc_id__36_d27e1322
Eatrart	bv_doc_id__36_d27e1324
<g/>
,	
der	bv_doc_id__36_d27e1329
unter	bv_doc_id__36_d27e1331
den	bv_doc_id__36_d27e1333
Voreitz	bv_doc_id__36_d27e1335
des	bv_doc_id__36_d27e1337
Staatsfanzlers	bv_doc_id__36_d27e1339
<g/>
(	
Entaurf	bv_doc_id__36_d27e1344
tenner-Wayr	bv_doc_id__36_d27e1346
<g/>
)	
ausgearbeitet	bv_doc_id__36_d27e1350
wurde	bv_doc_id__36_d27e1352
<g/>
,	
wäre	bv_doc_id__36_d27e1357
zu	bv_doc_id__36_d27e1359
benerken	bv_doc_id__36_d27e1361
<g/>
,	
daß	bv_doc_id__36_d27e1365
brihenner	bv_doc_id__36_d27e1368
in	bv_doc_id__36_d27e1370
der	bv_doc_id__36_d27e1372
aurzählung	bv_doc_id__36_d27e1374
der	bv_doc_id__36_d27e1376
Kompstenzen	bv_doc_id__36_d27e1378
bereita	bv_doc_id__36_d27e1381
den	bv_doc_id__36_d27e1383
Irjedes	bv_doc_id__36_d27e1385
einzelnen	bv_doc_id__36_d27e1387
Kaggskels	bv_doc_id__36_d27e1389
ünftigen	bv_doc_id__36_d27e1391
dundesninletriumtestlegen	bv_doc_id__36_d27e1394
wollte	bv_doc_id__36_d27e1396
<g/>
,	
so	bv_doc_id__36_d27e1400
daß	bv_doc_id__36_d27e1402
Ekt	bv_doc_id__36_d27e1404
<g/>
.	
I	bv_doc_id__36_d27e1409
die	bv_doc_id__36_d27e1411
Angelegenheiten	bv_doc_id__36_d27e1413
der	bv_doc_id__36_d27e1415
Staatekanzlei	bv_doc_id__36_d27e1417
<g/>
,	
2	bv_doc_id__36_d27e1422
die	bv_doc_id__36_d27e1424
des	bv_doc_id__36_d27e1426
Staatsantes	bv_doc_id__36_d27e1428
für	bv_doc_id__36_d27e1430
leuderes	bv_doc_id__36_d27e1433
u.s..	bv_doc_id__36_d27e1435
wiedergeben	bv_doc_id__36_d27e1437
<g/>
.	
Die	bv_doc_id__36_d27e1441
Erreichung	bv_doc_id__36_d27e1443
dieses	bv_doc_id__36_d27e1446
Luaßkes	bv_doc_id__36_d27e1448
erscheint	bv_doc_id__36_d27e1450
wende	bv_doc_id__36_d27e1452
wichtle	bv_doc_id__36_d27e1454
<g/>
,	
de	bv_doc_id__36_d27e1459
in	bv_doc_id__36_d27e1461
der	bv_doc_id__36_d27e1463
Verfrosung	bv_doc_id__36_d27e1465
keine	bv_doc_id__36_d27e1467
Notwendigkeit	bv_doc_id__36_d27e1469
bestent	bv_doc_id__36_d27e1472
<g/>
/	
Gen	bv_doc_id__36_d27e1476
ir8	bv_doc_id__36_d27e1478
Kungakreis	bv_doc_id__36_d27e1480
der	bv_doc_id__36_d27e1482
Ministerien	bv_doc_id__36_d27e1485
zum	bv_doc_id__36_d27e1487
Ausdruck	bv_doc_id__36_d27e1489
doch	bv_doc_id__36_d27e1491
zu	bv_doc_id__36_d27e1493
bringen	bv_doc_id__36_d27e1495
<g/>
,	
der	bv_doc_id__36_d27e1500
Vielfachen	bv_doc_id__36_d27e1502
Lenderungen	bv_doc_id__36_d27e1504
unterliegt	bv_doc_id__36_d27e1506
<g/>
.	
Die	bv_doc_id__36_d27e1511
juristischen	bv_doc_id__36_d27e1513
Mitarbeiter	bv_doc_id__36_d27e1515
der	bv_doc_id__36_d27e1517
Staatskanzlei	bv_doc_id__36_d27e1519
haben	bv_doc_id__36_d27e1521
sich	bv_doc_id__36_d27e1524
ebenso	bv_doc_id__36_d27e1526
wie	bv_doc_id__36_d27e1528
die	bv_doc_id__36_d27e1530
Fachleute	bv_doc_id__36_d27e1532
der	bv_doc_id__36_d27e1534
Staatsänter	bv_doc_id__36_d27e1537
seiner	bv_doc_id__36_d27e1539
Anschauung	bv_doc_id__36_d27e1541
angeschlogsen	bv_doc_id__36_d27e1543
<g/>
,	
das	bv_doc_id__36_d27e1547
die	bv_doc_id__36_d27e1550
sest	bv_doc_id__36_d27e1552
stenatik	bv_doc_id__36_d27e1554
des	bv_doc_id__36_d27e1556
Einzer	bv_doc_id__36_d27e1558
und	bv_doc_id__36_d27e1560
des	bv_doc_id__36_d27e1563
Fr	bv_doc_id__36_d27e1565
<g/>
.	
tadneberg'schen	bv_doc_id__36_d27e1569
Entwurfes	bv_doc_id__36_d27e1571
richtiger	bv_doc_id__36_d27e1573
ach	bv_doc_id__36_d27e1576
<g/>
,	
als	bv_doc_id__36_d27e1580
Frage	bv_doc_id__36_d27e1582
politischer	bv_doc_id__36_d27e1584
hatur	bv_doc_id__36_d27e1586
sei	bv_doc_id__36_d27e1589
noch	bv_doc_id__36_d27e1591
zu	bv_doc_id__36_d27e1593
erwähnen	bv_doc_id__36_d27e1595
<g/>
,	
daß	bv_doc_id__36_d27e1599
mit	bv_doc_id__36_d27e1602
den	bv_doc_id__36_d27e1604
Sätz	bv_doc_id__36_d27e1606
<g/>
,,	
die	bv_doc_id__36_d27e1610
winder	bv_doc_id__36_d27e1612
übertragen	bv_doc_id__36_d27e1615
der	bv_doc_id__36_d27e1617
Bunde“	bv_doc_id__36_d27e1619
zum	bv_doc_id__36_d27e1621
Ausdruck	bv_doc_id__36_d27e1623
gebracht	bv_doc_id__36_d27e1625
werden	bv_doc_id__36_d27e1628
soll	bv_doc_id__36_d27e1630
<g/>
,	
daß	bv_doc_id__36_d27e1634
die	bv_doc_id__36_d27e1636
länder	bv_doc_id__36_d27e1638
primäre	bv_doc_id__36_d27e1641
Genalt	bv_doc_id__36_d27e1643
besitzen	bv_doc_id__36_d27e1645
<g/>
.	
Spätere	bv_doc_id__36_d27e1649
Derztungen	bv_doc_id__36_d27e1651
führen	bv_doc_id__36_d27e1654
<g/>
,	
ällerdinge	bv_doc_id__36_d27e1658
huben	bv_doc_id__36_d27e1660
noch	bv_doc_id__36_d27e1662
nicht	bv_doc_id__36_d27e1664
alle	bv_doc_id__36_d27e1667
Länder	bv_doc_id__36_d27e1669
ihre	bv_doc_id__36_d27e1671
Zustinnung	bv_doc_id__36_d27e1673
gegeben	bv_doc_id__36_d27e1675
<g/>
,	
zur	bv_doc_id__36_d27e1680
fahl	bv_doc_id__36_d27e1682
der	bv_doc_id__36_d27e1684
Torte	bv_doc_id__36_d27e1686
<g/>
:	
Hundsssache	bv_doc_id__36_d27e1690
ist	bv_doc_id__36_d27e1693
einsichtlich	bv_doc_id__36_d27e1695
besstzgebung	bv_doc_id__36_d27e1697
und	bv_doc_id__36_d27e1699
Vollziehungs..	bv_doc_id__36_d27e1701
5	bv_doc_id__36_d27e1706
Abscnliefend	bv_doc_id__36_d27e1711
regt	bv_doc_id__36_d27e1713
der	bv_doc_id__36_d27e1715
StautsseKretür	bv_doc_id__36_d27e1717
an	bv_doc_id__36_d27e1719
<g/>
,	
nicht	bv_doc_id__36_d27e1724
den	bv_doc_id__36_d27e1726
Ertnarf	bv_doc_id__36_d27e1728
dr	bv_doc_id__36_d27e1730
<g/>
.	
Nenners	bv_doc_id__36_d27e1735
als	bv_doc_id__36_d27e1737
Brundlage	bv_doc_id__36_d27e1739
der	bv_doc_id__36_d27e1741
Beratungen	bv_doc_id__36_d27e1743
zu	bv_doc_id__36_d27e1745
nehmen	bv_doc_id__36_d27e1748
<g/>
,	
da	bv_doc_id__36_d27e1752
sich	bv_doc_id__36_d27e1754
dann	bv_doc_id__36_d27e1756
die	bv_doc_id__36_d27e1758
Differenzpunkte	bv_doc_id__36_d27e1761
zuischen	bv_doc_id__36_d27e1763
den	bv_doc_id__36_d27e1765
Intwürfen	bv_doc_id__36_d27e1767
der	bv_doc_id__36_d27e1769
chrietlicnsorialgn	bv_doc_id__36_d27e1771
<g/>
,	
der	bv_doc_id__36_d27e1776
Shzial-Demokraten	bv_doc_id__36_d27e1778
und	bv_doc_id__36_d27e1780
der	bv_doc_id__36_d27e1782
crösdeutschen	bv_doc_id__36_d27e1784
Vereinigung	bv_doc_id__36_d27e1787
leichter	bv_doc_id__36_d27e1789
dervorheben	bv_doc_id__36_d27e1791
lassen	bv_doc_id__36_d27e1793
<g/>
.	
Auch	bv_doc_id__36_d27e1797
Br	bv_doc_id__36_d27e1800
<g/>
.	
Seippl	bv_doc_id__36_d27e1804
beantragt	bv_doc_id__36_d27e1806
<g/>
,	
sich	bv_doc_id__36_d27e1810
mit	bv_doc_id__36_d27e1813
der	bv_doc_id__36_d27e1815
Syetenatik	bv_doc_id__36_d27e1817
der	bv_doc_id__36_d27e1819
letzteren	bv_doc_id__36_d27e1821
Entrürfe	bv_doc_id__36_d27e1823
einverstanden	bv_doc_id__36_d27e1826
zu	bv_doc_id__36_d27e1828
erklären	bv_doc_id__36_d27e1830
<g/>
,	
worauf	bv_doc_id__36_d27e1834
der	bv_doc_id__36_d27e1836
Berichterptätter	bv_doc_id__36_d27e1839
die	bv_doc_id__36_d27e1841
notwendigkeit	bv_doc_id__36_d27e1843
einer	bv_doc_id__36_d27e1845
lahhengesetzgebung	bv_doc_id__36_d27e1847
<g/>
.	
des	bv_doc_id__36_d27e1852
Bundes	bv_doc_id__36_d27e1854
erörtert	bv_doc_id__36_d27e1856
<g/>
,	
die	bv_doc_id__36_d27e1860
gr	bv_doc_id__36_d27e1862
mit	bv_doc_id__36_d27e1865
deiZeit	bv_doc_id__36_d27e1867
spielen	bv_doc_id__36_d27e1869
aus	bv_doc_id__36_d27e1871
frühgrgrbelegt	bv_doc_id__36_d27e1873
<g/>
.	
zur	bv_doc_id__36_d27e1878
trage	bv_doc_id__36_d27e1880
def	bv_doc_id__36_d27e1882
<g/>
(	
Systenatik	bv_doc_id__36_d27e1886
verneist	bv_doc_id__36_d27e1888
Min	bv_doc_id__36_d27e1891
<g/>
.	
Rat	bv_doc_id__36_d27e1895
Dr	bv_doc_id__36_d27e1897
<g/>
.	
F	bv_doc_id__36_d27e1901
r	bv_doc_id__36_d27e1904
oghli	bv_doc_id__36_d27e1906
ch	bv_doc_id__36_d27e1908
Garauf	bv_doc_id__36_d27e1910
<g/>
,	
daß	bv_doc_id__36_d27e1914
zahlreiche	bv_doc_id__36_d27e1917
Mlaterien	bv_doc_id__36_d27e1919
in	bv_doc_id__36_d27e1921
die	bv_doc_id__36_d27e1923
Komgetenz	bv_doc_id__36_d27e1925
verschiedener	bv_doc_id__36_d27e1927
östaatsämter	bv_doc_id__36_d27e1930
<g/>
,	
gehären	bv_doc_id__36_d27e1934
<g/>
.	
und	bv_doc_id__36_d27e1938
bei	bv_doc_id__36_d27e1940
einer	bv_doc_id__36_d27e1943
Cliederung	bv_doc_id__36_d27e1945
des	bv_doc_id__36_d27e1947
Stoffes	bv_doc_id__36_d27e1949
nach	bv_doc_id__36_d27e1951
bundesministerien	bv_doc_id__36_d27e1953
Kompetenzstrhitigkeiten	bv_doc_id__36_d27e1956
nicht	bv_doc_id__36_d27e1958
zu	bv_doc_id__36_d27e1960
vermeiden	bv_doc_id__36_d27e1962
wären	bv_doc_id__36_d27e1964
<g/>
,	
daß	bv_doc_id__36_d27e1969
andererseits	bv_doc_id__36_d27e1971
aberfauch	bv_doc_id__36_d27e1973
Angelegenheitsn	bv_doc_id__36_d27e1975
in	bv_doc_id__36_d27e1977
der	bv_doc_id__36_d27e1979
Verfassung	bv_doc_id__36_d27e1982
erwännt	bv_doc_id__36_d27e1984
werden	bv_doc_id__36_d27e1986
ulssen	bv_doc_id__36_d27e1988
<g/>
,	
die	bv_doc_id__36_d27e1992
leiDen	bv_doc_id__36_d27e1995
Staatsant	bv_doc_id__36_d27e1997
zugencfen	bv_doc_id__36_d27e1999
<g/>
,	
die	bv_doc_id__36_d27e2003
z	bv_doc_id__36_d27e2005
<g/>
.	
B	bv_doc_id__36_d27e2010
<g/>
.	
die	bv_doc_id__36_d27e2014
Vermaltungsgerichtsbarkeit	bv_doc_id__36_d27e2016
<g/>
.	
zügt	bv_doc_id__36_d27e2021
AinTrof	bv_doc_id__36_d27e2023
<g/>
.	
dr	bv_doc_id__36_d27e2027
<g/>
.	
Kelsen	bv_doc_id__36_d27e2031
zu	bv_doc_id__36_d27e2034
<g/>
,	
daß	bv_doc_id__36_d27e2038
zwar	bv_doc_id__36_d27e2040
er	bv_doc_id__36_d27e2042
die	bv_doc_id__36_d27e2044
inzer	bv_doc_id__36_d27e2047
untwirfe	bv_doc_id__36_d27e2049
wie	bv_doc_id__36_d27e2051
alle	bv_doc_id__36_d27e2053
übrigen	bv_doc_id__36_d27e2055
mangelhaft	bv_doc_id__36_d27e2057
und	bv_doc_id__36_d27e2060
refornbedürftisg	bv_doc_id__36_d27e2062
seten	bv_doc_id__36_d27e2064
<g/>
.	
daß	bv_doc_id__36_d27e2068
sich	bv_doc_id__36_d27e2070
aber	bv_doc_id__36_d27e2073
eine	bv_doc_id__36_d27e2075
Kompgtenzabgresizung	bv_doc_id__36_d27e2077
wie	bv_doc_id__36_d27e2079
sie	bv_doc_id__36_d27e2081
der	bv_doc_id__36_d27e2083
Entwurf	bv_doc_id__36_d27e2086
Dr	bv_doc_id__36_d27e2088
Renners	bv_doc_id__36_d27e2090
versucht	bv_doc_id__36_d27e2092
naca	bv_doc_id__36_d27e2094
zwei	bv_doc_id__36_d27e2096
besichtspanhten	bv_doc_id__36_d27e2099
<g/>
)	
nicht	bv_doc_id__36_d27e2103
durchrühren	bv_doc_id__36_d27e2105
lüsse	bv_doc_id__36_d27e2107
und	bv_doc_id__36_d27e2109
Unstignigkeitzin	bv_doc_id__36_d27e2112
Mefolge	bv_doc_id__36_d27e2114
nabe	bv_doc_id__36_d27e2116
<g/>
.	
Iner	bv_doc_id__36_d27e2120
er	bv_doc_id__36_d27e2122
redst	bv_doc_id__36_d27e2125
einer	bv_doc_id__36_d27e2127
lähpens	bv_doc_id__36_d27e2129
6	bv_doc_id__36_d27e2133
gesetzgebung	bv_doc_id__36_d27e2139
das	bv_doc_id__36_d27e2141
dort	bv_doc_id__36_d27e2143
<g/>
,	
nur	bv_doc_id__36_d27e2147
müsse	bv_doc_id__36_d27e2150
narh	bv_doc_id__36_d27e2152
die	bv_doc_id__36_d27e2154
kunder	bv_doc_id__36_d27e2156
verpflichten	bv_doc_id__36_d27e2158
<g/>
,	
diese	bv_doc_id__36_d27e2163
Gesetze	bv_doc_id__36_d27e2165
dinren	bv_doc_id__36_d27e2167
einer	bv_doc_id__36_d27e2169
bestinnten	bv_doc_id__36_d27e2171
Frist	bv_doc_id__36_d27e2173
durcundführen	bv_doc_id__36_d27e2176
<g/>
.	
der	bv_doc_id__36_d27e2180
Vorsitzende	bv_doc_id__36_d27e2182
bringt	bv_doc_id__36_d27e2184
hierauf	bv_doc_id__36_d27e2186
der	bv_doc_id__36_d27e2189
Antrar	bv_doc_id__36_d27e2191
Dr	bv_doc_id__36_d27e2193
<g/>
.	
Seinel	bv_doc_id__36_d27e2197
zur	bv_doc_id__36_d27e2199
Abstinnung	bv_doc_id__36_d27e2202
<g/>
,	
das	bv_doc_id__36_d27e2206
die	bv_doc_id__36_d27e2208
Dreiteilung	bv_doc_id__36_d27e2210
beizthalten	bv_doc_id__36_d27e2212
get	bv_doc_id__36_d27e2215
<g/>
,	
wanit	bv_doc_id__36_d27e2219
implichte	bv_doc_id__36_d27e2221
festgestellt	bv_doc_id__36_d27e2223
wird	bv_doc_id__36_d27e2225
<g/>
,	
daß	bv_doc_id__36_d27e2230
alles	bv_doc_id__36_d27e2232
<g/>
,	
was	bv_doc_id__36_d27e2236
nicht	bv_doc_id__36_d27e2238
ausdrücklich	bv_doc_id__36_d27e2241
den	bv_doc_id__36_d27e2243
Kunde	bv_doc_id__36_d27e2245
verbehalten	bv_doc_id__36_d27e2247
ist	bv_doc_id__36_d27e2249
<g/>
,	
in	bv_doc_id__36_d27e2254
den	bv_doc_id__36_d27e2256
Uirkungekreis	bv_doc_id__36_d27e2258
der	bv_doc_id__36_d27e2260
Lünder	bv_doc_id__36_d27e2262
fallt	bv_doc_id__36_d27e2264
<g/>
(	
Antrag	bv_doc_id__36_d27e2269
angenommen	bv_doc_id__36_d27e2271
<g/>
).	
seiters	bv_doc_id__36_d27e2275
beantragt	bv_doc_id__36_d27e2277
er	bv_doc_id__36_d27e2280
<g/>
,	
dad	bv_doc_id__36_d27e2284
mit	bv_doc_id__36_d27e2286
Rücksient	bv_doc_id__36_d27e2288
auf	bv_doc_id__36_d27e2290
die	bv_doc_id__36_d27e2293
vorliegende	bv_doc_id__36_d27e2295
Cegenüberstellung	bv_doc_id__36_d27e2297
des	bv_doc_id__36_d27e2299
carietlica-sozialen	bv_doc_id__36_d27e2301
und	bv_doc_id__36_d27e2303
des	bv_doc_id__36_d27e2306
sozialdenokratischen	bv_doc_id__36_d27e2308
Entwarfes	bv_doc_id__36_d27e2310
in	bv_doc_id__36_d27e2312
der	bv_doc_id__36_d27e2314
linzer	bv_doc_id__36_d27e2316
rassung	bv_doc_id__36_d27e2319
<g/>
-	
der	bv_doc_id__36_d27e2323
großdeutsche	bv_doc_id__36_d27e2325
entnurf	bv_doc_id__36_d27e2327
wird	bv_doc_id__36_d27e2329
sieh	bv_doc_id__36_d27e2332
unschner	bv_doc_id__36_d27e2334
mitbenandeln	bv_doc_id__36_d27e2336
lassen	bv_doc_id__36_d27e2338
<g/>
.	
den	bv_doc_id__36_d27e2342
inzer	bv_doc_id__36_d27e2345
Intwurf	bv_doc_id__36_d27e2347
als	bv_doc_id__36_d27e2349
Grundiage	bv_doc_id__36_d27e2351
der	bv_doc_id__36_d27e2353
Verhandiung	bv_doc_id__36_d27e2355
zu	bv_doc_id__36_d27e2358
nehnen	bv_doc_id__36_d27e2360
<g/>
,	
wobei	bv_doc_id__36_d27e2364
es	bv_doc_id__36_d27e2366
notim	bv_doc_id__36_d27e2368
Art.	bv_doc_id__36_d27e2371
10.	bv_doc_id__36_d27e2373
wendig	bv_doc_id__36_d27e2375
sein	bv_doc_id__36_d27e2377
wird	bv_doc_id__36_d27e2379
<g/>
,	
is	bv_doc_id__36_d27e2384
nur	bv_doc_id__36_d27e2386
teitreien	bv_doc_id__36_d27e2388
benandelte	bv_doc_id__36_d27e2390
Dinge	bv_doc_id__36_d27e2392
geneindan	bv_doc_id__36_d27e2394
mit	bv_doc_id__36_d27e2397
Frt	bv_doc_id__36_d27e2399
<g/>
.	
11	bv_doc_id__36_d27e2403
zu	bv_doc_id__36_d27e2405
benandeln	bv_doc_id__36_d27e2407
<g/>
.	
<g/>
(	
angenomnen	bv_doc_id__36_d27e2414
<g/>
).	
leitet	bv_doc_id__36_d27e2418
hierauf	bv_doc_id__36_d27e2420
EingelDer	bv_doc_id__36_d27e2423
VorsitzendNeßerabungen	bv_doc_id__36_d27e2425
ein	bv_doc_id__36_d27e2427
und	bv_doc_id__36_d27e2429
das	bv_doc_id__36_d27e2431
Subkomitée	bv_doc_id__36_d27e2433
besculießt	bv_doc_id__36_d27e2436
über	bv_doc_id__36_d27e2438
seinen	bv_doc_id__36_d27e2440
Antrag	bv_doc_id__36_d27e2442
<g/>
,	
daß	bv_doc_id__36_d27e2446
abs	bv_doc_id__36_d27e2449
<g/>
.	
1	bv_doc_id__36_d27e2453
des	bv_doc_id__36_d27e2455
Art.10	bv_doc_id__36_d27e2457
zu	bv_doc_id__36_d27e2459
lauten	bv_doc_id__36_d27e2462
het	bv_doc_id__36_d27e2464
<g/>
:	
Fundessache	bv_doc_id__36_d27e2468
ist	bv_doc_id__36_d27e2470
die	bv_doc_id__36_d27e2472
Gertzgehung	bv_doc_id__36_d27e2475
und	bv_doc_id__36_d27e2477
Voliziehung	bv_doc_id__36_d27e2479
in	bv_doc_id__36_d27e2481
falcens	bv_doc_id__36_d27e2483
den	bv_doc_id__36_d27e2485
Argelegenheiten	bv_doc_id__36_d27e2488
<g/>
.	
In	bv_doc_id__36_d27e2492
Felgenden	bv_doc_id__36_d27e2494
daben	bv_doc_id__36_d27e2496
darn	bv_doc_id__36_d27e2498
die	bv_doc_id__36_d27e2501
Gestinnten	bv_doc_id__36_d27e2503
Ertikeln	bv_doc_id__36_d27e2505
zu	bv_doc_id__36_d27e2507
entfallen	bv_doc_id__36_d27e2509
<g/>
.	
zu	bv_doc_id__36_d27e2514
rkt	bv_doc_id__36_d27e2516
<g/>
.	
I	bv_doc_id__36_d27e2520
empfichlt	bv_doc_id__36_d27e2522
der	bv_doc_id__36_d27e2524
Berichterstatter	bv_doc_id__36_d27e2527
nach	bv_doc_id__36_d27e2529
den	bv_doc_id__36_d27e2531
Tort	bv_doc_id__36_d27e2533
<g/>
,	
Ausland	bv_doc_id__36_d27e2537
einenZügen	bv_doc_id__36_d27e2540
<g/>
:	
lusbesondere	bv_doc_id__36_d27e2544
der	bv_doc_id__36_d27e2546
abschlutallen	bv_doc_id__36_d27e2548
7	bv_doc_id__36_d27e2553
zwar	bv_doc_id__36_d27e2558
nach	bv_doc_id__36_d27e2560
Arscheu	bv_doc_id__36_d27e2562
Frärel	bv_doc_id__36_d27e2564
<g/>
.	
ung	bv_doc_id__36_d27e2569
des	bv_doc_id__36_d27e2571
Staubssekretire	bv_doc_id__36_d27e2573
tr	bv_doc_id__36_d27e2575
<g/>
.	
larr	bv_doc_id__36_d27e2579
nient	bv_doc_id__36_d27e2582
notwendig	bv_doc_id__36_d27e2584
sei	bv_doc_id__36_d27e2586
<g/>
,	
aber	bv_doc_id__36_d27e2590
<g/>
,	
e	bv_doc_id__36_d27e2595
—einen	bv_doc_id__36_d27e2597
wische	bv_doc_id__36_d27e2599
des	bv_doc_id__36_d27e2601
Stautsantes	bv_doc_id__36_d27e2603
für	bv_doc_id__36_d27e2605
Kenseres	bv_doc_id__36_d27e2608
entgegenkonnk	bv_doc_id__36_d27e2610
<g/>
,	
-	bv_doc_id__36_d27e2614
<g/>
.	
Nächden	bv_doc_id__36_d27e2618
auch	bv_doc_id__36_d27e2621
Pros	bv_doc_id__36_d27e2623
<g/>
.	
Dr	bv_doc_id__36_d27e2627
<g/>
.	
elsen	bv_doc_id__36_d27e2631
diesen	bv_doc_id__36_d27e2634
Vornchtag	bv_doc_id__36_d27e2636
unterstütri	bv_doc_id__36_d27e2638
<g/>
.	
weil	bv_doc_id__36_d27e2642
sich	bv_doc_id__36_d27e2644
in	bv_doc_id__36_d27e2647
den	bv_doc_id__36_d27e2649
Fändern	bv_doc_id__36_d27e2651
die	bv_doc_id__36_d27e2653
Fendenz	bv_doc_id__36_d27e2655
zum	bv_doc_id__36_d27e2657
Abschluß	bv_doc_id__36_d27e2660
von	bv_doc_id__36_d27e2662
Staatsvertrügen	bv_doc_id__36_d27e2664
zeige	bv_doc_id__36_d27e2666
<g/>
,	
wird	bv_doc_id__36_d27e2670
der	bv_doc_id__36_d27e2673
Antrag	bv_doc_id__36_d27e2675
angenomnen	bv_doc_id__36_d27e2677
<g/>
.	
In	bv_doc_id__36_d27e2681
diesem	bv_doc_id__36_d27e2683
Zusamnennänge	bv_doc_id__36_d27e2686
gelangt	bv_doc_id__36_d27e2688
auch	bv_doc_id__36_d27e2690
die	bv_doc_id__36_d27e2692
Frage	bv_doc_id__36_d27e2694
zur	bv_doc_id__36_d27e2696
Trörterung	bv_doc_id__36_d27e2699
<g/>
,	
wer	bv_doc_id__36_d27e2703
zur	bv_doc_id__36_d27e2705
Kriegserklärung	bv_doc_id__36_d27e2707
kompetent	bv_doc_id__36_d27e2709
sei	bv_doc_id__36_d27e2712
<g/>
,	
wobei	bv_doc_id__36_d27e2716
itaatssekretär	bv_doc_id__36_d27e2718
Dr	bv_doc_id__36_d27e2720
<g/>
.	
Mayr	bv_doc_id__36_d27e2725
dur	bv_doc_id__36_d27e2727
die	bv_doc_id__36_d27e2729
Schrierigkeit	bv_doc_id__36_d27e2731
hinweist	bv_doc_id__36_d27e2733
<g/>
;	
daß	bv_doc_id__36_d27e2738
es	bv_doc_id__36_d27e2740
noch	bv_doc_id__36_d27e2742
nicht	bv_doc_id__36_d27e2744
eicher	bv_doc_id__36_d27e2746
sei	bv_doc_id__36_d27e2748
<g/>
,	
in	bv_doc_id__36_d27e2753
welcher	bv_doc_id__36_d27e2755
Form	bv_doc_id__36_d27e2757
die	bv_doc_id__36_d27e2759
Gesetzgebung	bv_doc_id__36_d27e2761
durchgefüart	bv_doc_id__36_d27e2764
wird	bv_doc_id__36_d27e2766
<g/>
.	
-	bv_doc_id__36_d27e2770
Bundeerat	bv_doc_id__36_d27e2772
oder	bv_doc_id__36_d27e2774
dundestug	bv_doc_id__36_d27e2777
<g/>
.	
Ia	bv_doc_id__36_d27e2781
sei	bv_doc_id__36_d27e2783
fraglich	bv_doc_id__36_d27e2785
<g/>
,	
welche	bv_doc_id__36_d27e2790
orgabe	bv_doc_id__36_d27e2792
ein	bv_doc_id__36_d27e2794
solches	bv_doc_id__36_d27e2796
besetz	bv_doc_id__36_d27e2798
zu	bv_doc_id__36_d27e2800
beschließen	bv_doc_id__36_d27e2803
<g/>
.	
hätten	bv_doc_id__36_d27e2807
<g/>
,	
nicht	bv_doc_id__36_d27e2811
fraglich	bv_doc_id__36_d27e2813
gei	bv_doc_id__36_d27e2816
es	bv_doc_id__36_d27e2818
aber	bv_doc_id__36_d27e2820
<g/>
,	
daß	bv_doc_id__36_d27e2824
die	bv_doc_id__36_d27e2826
