<doc id="bv_doc_id__43" attrs="word lemma type">
Protokoll	bv_doc_id__43_d32e281
vergesehen	bv_doc_id__43_d32e1919
<g/>
,	
un	bv_doc_id__43_d32e1923
die	bv_doc_id__43_d32e1925
Ferallele	bv_doc_id__43_d32e1927
in	bv_doc_id__43_d32e1930
den	bv_doc_id__43_d32e1932
Ländern	bv_doc_id__43_d32e1934
durchführen	bv_doc_id__43_d32e1936
zu	bv_doc_id__43_d32e1938
können	bv_doc_id__43_d32e1940
<g/>
.	
Dann	bv_doc_id__43_d32e1945
sei	bv_doc_id__43_d32e1947
es	bv_doc_id__43_d32e1949
möglich	bv_doc_id__43_d32e1951
<g/>
.	
sich	bv_doc_id__43_d32e1956
dem	bv_doc_id__43_d32e1958
alten	bv_doc_id__43_d32e1960
Zustand	bv_doc_id__43_d32e1962
wieder	bv_doc_id__43_d32e1964
zu	bv_doc_id__43_d32e1966
nähern	bv_doc_id__43_d32e1969
<g/>
,	
da	bv_doc_id__43_d32e1973
ler	bv_doc_id__43_d32e1975
Steat	bv_doc_id__43_d32e1977
im	bv_doc_id__43_d32e1979
Interesge	bv_doc_id__43_d32e1982
der	bv_doc_id__43_d32e1984
Zentralregierung	bv_doc_id__43_d32e1986
hanielte	bv_doc_id__43_d32e1988
<g/>
.	
Der	bv_doc_id__43_d32e1992
Widerstand	bv_doc_id__43_d32e1995
der	bv_doc_id__43_d32e1997
Linder	bv_doc_id__43_d32e1999
gegen	bv_doc_id__43_d32e2001
den	bv_doc_id__43_d32e2003
Lenlesentshretter	bv_doc_id__43_d32e2005
sei	bv_doc_id__43_d32e2008
dareuf	bv_doc_id__43_d32e2010
zurückzuführen	bv_doc_id__43_d32e2012
<g/>
,	
da	bv_doc_id__43_d32e2016
sie	bv_doc_id__43_d32e2018
in	bv_doc_id__43_d32e2021
ihm	bv_doc_id__43_d32e2023
ein	bv_doc_id__43_d32e2025
Bundesorgen	bv_doc_id__43_d32e2027
erblichen	bv_doc_id__43_d32e2029
<g/>
.	
Dr	bv_doc_id__43_d32e2034
<g/>
.	
Seipel	bv_doc_id__43_d32e2038
lehnt	bv_doc_id__43_d32e2040
den	bv_doc_id__43_d32e2042
Antrag	bv_doc_id__43_d32e2044
Clessin	bv_doc_id__43_d32e2047
durchaus	bv_doc_id__43_d32e2049
ab	bv_doc_id__43_d32e2051
<g/>
.	
Der	bv_doc_id__43_d32e2055
erste	bv_doc_id__43_d32e2057
Beante	bv_doc_id__43_d32e2060
eines	bv_doc_id__43_d32e2062
Fliedstastes	bv_doc_id__43_d32e2064
kand	bv_doc_id__43_d32e2066
nur	bv_doc_id__43_d32e2068
diesem	bv_doc_id__43_d32e2070
Gliedstaste	bv_doc_id__43_d32e2073
verantwortlich	bv_doc_id__43_d32e2075
sein	bv_doc_id__43_d32e2077
<g/>
.	
Im	bv_doc_id__43_d32e2081
ähnlichen	bv_doc_id__43_d32e2083
Sran	bv_doc_id__43_d32e2086
verweist	bv_doc_id__43_d32e2088
such	bv_doc_id__43_d32e2090
Dr	bv_doc_id__43_d32e2092
<g/>
.	
Aigner	bv_doc_id__43_d32e2096
auf	bv_doc_id__43_d32e2099
den	bv_doc_id__43_d32e2101
hunsch	bv_doc_id__43_d32e2103
der	bv_doc_id__43_d32e2105
Bevolkerung	bv_doc_id__43_d32e2107
nach	bv_doc_id__43_d32e2109
Vereinfachung	bv_doc_id__43_d32e2112
der	bv_doc_id__43_d32e2114
Verwaltung	bv_doc_id__43_d32e2116
<g/>
,	
durch	bv_doc_id__43_d32e2120
die	bv_doc_id__43_d32e2122
Trennung	bv_doc_id__43_d32e2125
der	bv_doc_id__43_d32e2127
Punktion	bv_doc_id__43_d32e2129
schäffe	bv_doc_id__43_d32e2131
man	bv_doc_id__43_d32e2133
ein	bv_doc_id__43_d32e2135
neues	bv_doc_id__43_d32e2138
kestspieliges	bv_doc_id__43_d32e2140
Organ	bv_doc_id__43_d32e2142
<g/>
.	
Die	bv_doc_id__43_d32e2146
herrschende	bv_doc_id__43_d32e2148
Keinung	bv_doc_id__43_d32e2151
bemäggle	bv_doc_id__43_d32e2153
neftig	bv_doc_id__43_d32e2155
die	bv_doc_id__43_d32e2157
übergrode	bv_doc_id__43_d32e2159
Zahl	bv_doc_id__43_d32e2161
ver	bv_doc_id__43_d32e2164
Handststrägern	bv_doc_id__43_d32e2166
in	bv_doc_id__43_d32e2168
der	bv_doc_id__43_d32e2170
Nationalversammlung	bv_doc_id__43_d32e2172
<g/>
,	
im	bv_doc_id__43_d32e2177
Lande	bv_doc_id__43_d32e2179
und	bv_doc_id__43_d32e2181
in	bv_doc_id__43_d32e2183
der	bv_doc_id__43_d32e2185
Gemeinde	bv_doc_id__43_d32e2187
<g/>
;	
anstatt	bv_doc_id__43_d32e2192
abzubsuen	bv_doc_id__43_d32e2194
<g/>
,	
schette	bv_doc_id__43_d32e2198
naa	bv_doc_id__43_d32e2200
deren	bv_doc_id__43_d32e2203
nehr	bv_doc_id__43_d32e2205
<g/>
.	
16g	bv_doc_id__43_d32e2209
<g/>
.	
6less	bv_doc_id__43_d32e2213
in	bv_doc_id__43_d32e2216
stellt	bv_doc_id__43_d32e2218
fest	bv_doc_id__43_d32e2220
<g/>
,	
daß	bv_doc_id__43_d32e2224
auch	bv_doc_id__43_d32e2226
er	bv_doc_id__43_d32e2229
den	bv_doc_id__43_d32e2231
lendeeentsdirekter	bv_doc_id__43_d32e2233
als	bv_doc_id__43_d32e2235
Reenten	bv_doc_id__43_d32e2237
gedacht	bv_doc_id__43_d32e2239
habe	bv_doc_id__43_d32e2242
<g/>
,	
der	bv_doc_id__43_d32e2246
der	bv_doc_id__43_d32e2248
Lendesregierung	bv_doc_id__43_d32e2250
verantwortlich	bv_doc_id__43_d32e2252
sei	bv_doc_id__43_d32e2255
<g/>
.	
bezuglich	bv_doc_id__43_d32e2259
der	bv_doc_id__43_d32e2261
Frage	bv_doc_id__43_d32e2263
der	bv_doc_id__43_d32e2265
Starsankeit	bv_doc_id__43_d32e2268
benerkt	bv_doc_id__43_d32e2270
Abg	bv_doc_id__43_d32e2272
<g/>
.	
Leuth	bv_doc_id__43_d32e2276
<g/>
.	
ne	bv_doc_id__43_d32e2281
r	bv_doc_id__43_d32e2283
<g/>
,	
daß	bv_doc_id__43_d32e2287
sich	bv_doc_id__43_d32e2289
Gelegenhert	bv_doc_id__43_d32e2291
zu	bv_doc_id__43_d32e2294
deren	bv_doc_id__43_d32e2296
Frörterung	bv_doc_id__43_d32e2298
bei	bv_doc_id__43_d32e2300
Besprechung	bv_doc_id__43_d32e2302
der	bv_doc_id__43_d32e2304
Anzahl	bv_doc_id__43_d32e2307
der	bv_doc_id__43_d32e2309
Landeshauptmannstellvertreter	bv_doc_id__43_d32e2311
ergeben	bv_doc_id__43_d32e2313
werde	bv_doc_id__43_d32e2315
<g/>
.	
Fr	bv_doc_id__43_d32e2320
<g/>
.	
Ai	bv_doc_id__43_d32e2324
Gaer	bv_doc_id__43_d32e2326
zählt	bv_doc_id__43_d32e2328
hingegen	bv_doc_id__43_d32e2330
eine	bv_doc_id__43_d32e2333
Reihe	bv_doc_id__43_d32e2335
von	bv_doc_id__43_d32e2337
Verteilen	bv_doc_id__43_d32e2339
auf	bv_doc_id__43_d32e2341
<g/>
,	
wenn	bv_doc_id__43_d32e2346
der	bv_doc_id__43_d32e2348
Chef	bv_doc_id__43_d32e2350
der	bv_doc_id__43_d32e2352
Londesregierung	bv_doc_id__43_d32e2354
zugleich	bv_doc_id__43_d32e2356
such	bv_doc_id__43_d32e2359
Vereit	bv_doc_id__43_d32e2361
5-	bv_doc_id__43_d32e2365
zender	bv_doc_id__43_d32e2367
des	bv_doc_id__43_d32e2369
landtages	bv_doc_id__43_d32e2372
sei	bv_doc_id__43_d32e2374
<g/>
,	
die	bv_doc_id__43_d32e2378
Kinberufung	bv_doc_id__43_d32e2380
des	bv_doc_id__43_d32e2382
Landtages	bv_doc_id__43_d32e2385
<g/>
,	
die	bv_doc_id__43_d32e2389
Festsetzung	bv_doc_id__43_d32e2391
der	bv_doc_id__43_d32e2393
Tagesordnung	bv_doc_id__43_d32e2395
<g/>
,	
die	bv_doc_id__43_d32e2400
Verbereitung	bv_doc_id__43_d32e2402
der	bv_doc_id__43_d32e2404
Geschäfte	bv_doc_id__43_d32e2406
mit	bv_doc_id__43_d32e2408
dem	bv_doc_id__43_d32e2411
Apparat	bv_doc_id__43_d32e2413
der	bv_doc_id__43_d32e2415
Landesregierung	bv_doc_id__43_d32e2417
<g/>
.	
Dazu	bv_doc_id__43_d32e2421
bedarf	bv_doc_id__43_d32e2424
es	bv_doc_id__43_d32e2426
keiner	bv_doc_id__43_d32e2428
weiteren	bv_doc_id__43_d32e2430
Uerstellung	bv_doc_id__43_d32e2432
des	bv_doc_id__43_d32e2434
Einvernehmens	bv_doc_id__43_d32e2437
aoch	bv_doc_id__43_d32e2439
auch	bv_doc_id__43_d32e2441
eigener	bv_doc_id__43_d32e2443
Verhandlungen	bv_doc_id__43_d32e2445
<g/>
.	
Bei	bv_doc_id__43_d32e2450
der	bv_doc_id__43_d32e2452
folgenden	bv_doc_id__43_d32e2454
Aestimmung	bv_doc_id__43_d32e2456
wurde	bv_doc_id__43_d32e2458
abgelehnt	bv_doc_id__43_d32e2460
in	bv_doc_id__43_d32e2463
der	bv_doc_id__43_d32e2465
Verfassung	bv_doc_id__43_d32e2467
auszusprechen	bv_doc_id__43_d32e2469
<g/>
,	
daß	bv_doc_id__43_d32e2473
der	bv_doc_id__43_d32e2476
Prasident	bv_doc_id__43_d32e2478
des	bv_doc_id__43_d32e2480
Landteges	bv_doc_id__43_d32e2482
Hingegen	bv_doc_id__43_d32e2484
wurde	bv_doc_id__43_d32e2486
der	bv_doc_id__43_d32e2489
Antrag	bv_doc_id__43_d32e2491
Cless	bv_doc_id__43_d32e2493
in	bv_doc_id__43_d32e2495
angencumen	bv_doc_id__43_d32e2497
<g/>
,	
daß	bv_doc_id__43_d32e2502
der	bv_doc_id__43_d32e2504
Landesamtsdirekter	bv_doc_id__43_d32e2506
vorzuschreiben	bv_doc_id__43_d32e2508
sei	bv_doc_id__43_d32e2510
als	bv_doc_id__43_d32e2512
ein	bv_doc_id__43_d32e2515
Orgen	bv_doc_id__43_d32e2517
<g/>
.	
das	bv_doc_id__43_d32e2521
des	bv_doc_id__43_d32e2523
Land	bv_doc_id__43_d32e2525
haben	bv_doc_id__43_d32e2528
muß	bv_doc_id__43_d32e2530
und	bv_doc_id__43_d32e2532
das	bv_doc_id__43_d32e2534
fur	bv_doc_id__43_d32e2536
die	bv_doc_id__43_d32e2538
Vollziehung	bv_doc_id__43_d32e2541
der	bv_doc_id__43_d32e2543
Bundesgesetze	bv_doc_id__43_d32e2545
in	bv_doc_id__43_d32e2547
einer	bv_doc_id__43_d32e2549
durch	bv_doc_id__43_d32e2551
Gesetz	bv_doc_id__43_d32e2554
besonders	bv_doc_id__43_d32e2556
zu	bv_doc_id__43_d32e2558
regelnden	bv_doc_id__43_d32e2560
Keise	bv_doc_id__43_d32e2562
der	bv_doc_id__43_d32e2564
Bundesregierung	bv_doc_id__43_d32e2567
verantwortlich	bv_doc_id__43_d32e2569
ist	bv_doc_id__43_d32e2571
<g/>
.	
Der	bv_doc_id__43_d32e2575
Vorsitzende	bv_doc_id__43_d32e2577
erklärt	bv_doc_id__43_d32e2580
daraufhin	bv_doc_id__43_d32e2582
<g/>
,	
daß	bv_doc_id__43_d32e2586
man	bv_doc_id__43_d32e2588
an	bv_doc_id__43_d32e2590
geeigneter	bv_doc_id__43_d32e2593
Stelle	bv_doc_id__43_d32e2595
einen	bv_doc_id__43_d32e2597
Landesamtsdirekter	bv_doc_id__43_d32e2599
vorsehen	bv_doc_id__43_d32e2601
müsse	bv_doc_id__43_d32e2603
<g/>
,	
der	bv_doc_id__43_d32e2608
für	bv_doc_id__43_d32e2610
die	bv_doc_id__43_d32e2612
Vollziehung	bv_doc_id__43_d32e2614
der	bv_doc_id__43_d32e2616
Bundesgesetze	bv_doc_id__43_d32e2619
der	bv_doc_id__43_d32e2621
Bundesregierung	bv_doc_id__43_d32e2623
verantwortlich	bv_doc_id__43_d32e2625
ist	bv_doc_id__43_d32e2627
<g/>
.	
Bei	bv_doc_id__43_d32e2632
Erörterung	bv_doc_id__43_d32e2634
des	bv_doc_id__43_d32e2636
Art.	bv_doc_id__43_d32e2638
87.	bv_doc_id__43_d32e2640
Abs	bv_doc_id__43_d32e2642
<g/>
.	
1	bv_doc_id__43_d32e2647
Linzer	bv_doc_id__43_d32e2649
Fassung	bv_doc_id__43_d32e2651
wird	bv_doc_id__43_d32e2653
Absetz	bv_doc_id__43_d32e2655
auf	bv_doc_id__43_d32e2658
Grund	bv_doc_id__43_d32e2660
eines	bv_doc_id__43_d32e2662
Antrages	bv_doc_id__43_d32e2664
Dr	bv_doc_id__43_d32e2666
<g/>
.	
Seipel	bv_doc_id__43_d32e2671
s	bv_doc_id__43_d32e2673
festgesetzt	bv_doc_id__43_d32e2675
<g/>
,	
daß	bv_doc_id__43_d32e2679
bei	bv_doc_id__43_d32e2681
Landesgesetz	bv_doc_id__43_d32e2684
die	bv_doc_id__43_d32e2686
Beurkundung	bv_doc_id__43_d32e2688
und	bv_doc_id__43_d32e2690
die	bv_doc_id__43_d32e2692
Gegenzeichnung	bv_doc_id__43_d32e2694
nach	bv_doc_id__43_d32e2697
den	bv_doc_id__43_d32e2699
Bestimmungen	bv_doc_id__43_d32e2701
der	bv_doc_id__43_d32e2703
Landesverfassung	bv_doc_id__43_d32e2705
und	bv_doc_id__43_d32e2707
die	bv_doc_id__43_d32e2710
Kundmachung	bv_doc_id__43_d32e2712
durch	bv_doc_id__43_d32e2714
die	bv_doc_id__43_d32e2716
Landesregierung	bv_doc_id__43_d32e2718
im	bv_doc_id__43_d32e2720
Landesgesetzblatte	bv_doc_id__43_d32e2723
zu	bv_doc_id__43_d32e2725
erfolgen	bv_doc_id__43_d32e2727
hat	bv_doc_id__43_d32e2729
<g/>
.	
Der	bv_doc_id__43_d32e2733
zweite	bv_doc_id__43_d32e2736
Absatz	bv_doc_id__43_d32e2738
wird	bv_doc_id__43_d32e2740
ohne	bv_doc_id__43_d32e2742
Aenderung	bv_doc_id__43_d32e2744
angeacamen	bv_doc_id__43_d32e2746
<g/>
.	
