<doc id="bv_doc_id__4" attrs="word lemma type">
Erster	bv_doc_id__4_d29e427
Wege	bv_doc_id__4_d29e2343
der	bv_doc_id__4_d29e2345
Bundesregierung	bv_doc_id__4_d29e2348
zu	bv_doc_id__4_d29e2350
verständigen	bv_doc_id__4_d29e2352
<g/>
.	
Art.	bv_doc_id__4_d29e2362
XV	bv_doc_id__4_d29e2364
<g/>
.	
Ueber	bv_doc_id__4_d29e2371
Antrag	bv_doc_id__4_d29e2373
der	bv_doc_id__4_d29e2375
Bundesregierung	bv_doc_id__4_d29e2377
kann	bv_doc_id__4_d29e2379
der	bv_doc_id__4_d29e2382
Bundespräsident	bv_doc_id__4_d29e2384
die	bv_doc_id__4_d29e2386
Bundesversammlung	bv_doc_id__4_d29e2388
auflösen	bv_doc_id__4_d29e2390
<g/>
.	
In	bv_doc_id__4_d29e2397
diesem	bv_doc_id__4_d29e2399
Falle	bv_doc_id__4_d29e2401
hat	bv_doc_id__4_d29e2403
der	bv_doc_id__4_d29e2405
Bundespräsident	bv_doc_id__4_d29e2408
binnen	bv_doc_id__4_d29e2410
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Wochen	bv_doc_id__4_d29e2421
nach	bv_doc_id__4_d29e2423
erfolgter	bv_doc_id__4_d29e2425
Auflösung	bv_doc_id__4_d29e2427
Neuwahlen	bv_doc_id__4_d29e2429
auszuschreiben	bv_doc_id__4_d29e2431
und	bv_doc_id__4_d29e2434
die	bv_doc_id__4_d29e2436
neugewählte	bv_doc_id__4_d29e2438
Bundesversammlung	bv_doc_id__4_d29e2440
binnen	bv_doc_id__4_d29e2442
weiteren	bv_doc_id__4_d29e2444
<g/>
.	
<g/>
.	
<g/>
.	
Wochen	bv_doc_id__4_d29e2453
einzuberufen	bv_doc_id__4_d29e2455
<g/>
.	
Art.	bv_doc_id__4_d29e2465
XVI	bv_doc_id__4_d29e2467
<g/>
.	
Die	bv_doc_id__4_d29e2474
Bundesversammlung	bv_doc_id__4_d29e2476
wählt	bv_doc_id__4_d29e2478
aus	bv_doc_id__4_d29e2480
ihrer	bv_doc_id__4_d29e2482
Mitte	bv_doc_id__4_d29e2487
auf	bv_doc_id__4_d29e2489
die	bv_doc_id__4_d29e2491
Dauer	bv_doc_id__4_d29e2493
der	bv_doc_id__4_d29e2495
Sitzungsperiode	bv_doc_id__4_d29e2498
einen	bv_doc_id__4_d29e2500
Präsidenten	bv_doc_id__4_d29e2502
sowie	bv_doc_id__4_d29e2504
einen	bv_doc_id__4_d29e2506
zweiten	bv_doc_id__4_d29e2508
und	bv_doc_id__4_d29e2511
dritten	bv_doc_id__4_d29e2513
Präsidenten	bv_doc_id__4_d29e2515
<g/>
.	
Die	bv_doc_id__4_d29e2522
Geschäftsführung	bv_doc_id__4_d29e2524
der	bv_doc_id__4_d29e2526
Bundesversammlung	bv_doc_id__4_d29e2528
erfolgt	bv_doc_id__4_d29e2530
auf	bv_doc_id__4_d29e2533
Grund	bv_doc_id__4_d29e2535
eines	bv_doc_id__4_d29e2537
besonderen	bv_doc_id__4_d29e2539
Gesetzes	bv_doc_id__4_d29e2541
<g/>
,	
das	bv_doc_id__4_d29e2546
einen	bv_doc_id__4_d29e2548
Bestandteil	bv_doc_id__4_d29e2550
der	bv_doc_id__4_d29e2552
Bundesverfassung	bv_doc_id__4_d29e2554
bildet	bv_doc_id__4_d29e2556
und	bv_doc_id__4_d29e2559
einer	bv_doc_id__4_d29e2561
im	bv_doc_id__4_d29e2563
Rahmen	bv_doc_id__4_d29e2565
dieses	bv_doc_id__4_d29e2567
Gesetzes	bv_doc_id__4_d29e2569
von	bv_doc_id__4_d29e2572
der	bv_doc_id__4_d29e2574
Bundesversammlung	bv_doc_id__4_d29e2576
zu	bv_doc_id__4_d29e2578
beschliessenden	bv_doc_id__4_d29e2580
autonomen	bv_doc_id__4_d29e2582
Geschäftsordnung	bv_doc_id__4_d29e2585
<g/>
.	
Art.	bv_doc_id__4_d29e2596
XVII	bv_doc_id__4_d29e2598
<g/>
.	
Gesetzesvorschläge	bv_doc_id__4_d29e2605
gelangen	bv_doc_id__4_d29e2607
an	bv_doc_id__4_d29e2609
die	bv_doc_id__4_d29e2611
Bundesversammlung	bv_doc_id__4_d29e2613
entweder	bv_doc_id__4_d29e2616
als	bv_doc_id__4_d29e2618
Anträge	bv_doc_id__4_d29e2620
ihrer	bv_doc_id__4_d29e2622
Mitglieder	bv_doc_id__4_d29e2624
oder	bv_doc_id__4_d29e2626
als	bv_doc_id__4_d29e2629
Vorlagen	bv_doc_id__4_d29e2631
der	bv_doc_id__4_d29e2633
Bundesregierung	bv_doc_id__4_d29e2635
<g/>
.	
Auch	bv_doc_id__4_d29e2639
der	bv_doc_id__4_d29e2642
Bundesrat	bv_doc_id__4_d29e2644
kann	bv_doc_id__4_d29e2646
im	bv_doc_id__4_d29e2648
Wege	bv_doc_id__4_d29e2650
der	bv_doc_id__4_d29e2652
Bundesregierung	bv_doc_id__4_d29e2655
Gesetzesanträge	bv_doc_id__4_d29e2657
in	bv_doc_id__4_d29e2659
der	bv_doc_id__4_d29e2661
Bundesversammlung	bv_doc_id__4_d29e2663
stellen	bv_doc_id__4_d29e2665
<g/>
.	
Die	bv_doc_id__4_d29e2673
Gesetzesbeschlüsse	bv_doc_id__4_d29e2675
der	bv_doc_id__4_d29e2677
Bundesversammlung	bv_doc_id__4_d29e2679
erlangen	bv_doc_id__4_d29e2681
Gesetzeskraft	bv_doc_id__4_d29e2684
dadurch	bv_doc_id__4_d29e2686
<g/>
,	
dass	bv_doc_id__4_d29e2690
sie	bv_doc_id__4_d29e2692
vom	bv_doc_id__4_d29e2694
Bundesrat	bv_doc_id__4_d29e2697
genehmigt	bv_doc_id__4_d29e2699
<g/>
,	
vom	bv_doc_id__4_d29e2703
Bundespräsidenten	bv_doc_id__4_d29e2705
und	bv_doc_id__4_d29e2707
über	bv_doc_id__4_d29e2710
dessen	bv_doc_id__4_d29e2712
Auftrag	bv_doc_id__4_d29e2714
vom	bv_doc_id__4_d29e2716
Bundeskanzler	bv_doc_id__4_d29e2718
im	bv_doc_id__4_d29e2720
Bundesgesetzblatte	bv_doc_id__4_d29e2723
kundgemacht	bv_doc_id__4_d29e2725
werden	bv_doc_id__4_d29e2727
<g/>
.	
Art.	bv_doc_id__4_d29e2737
XVIII	bv_doc_id__4_d29e2739
<g/>
.	
Zu	bv_doc_id__4_d29e2746
einem	bv_doc_id__4_d29e2748
Beschluss	bv_doc_id__4_d29e2750
der	bv_doc_id__4_d29e2752
Bundesversammlung	bv_doc_id__4_d29e2754
ist	bv_doc_id__4_d29e2757
die	bv_doc_id__4_d29e2759
Anwesenheit	bv_doc_id__4_d29e2761
von	bv_doc_id__4_d29e2763
mindestens	bv_doc_id__4_d29e2765
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Mitgliedern	bv_doc_id__4_d29e2778
und	bv_doc_id__4_d29e2780
die	bv_doc_id__4_d29e2783
absolute	bv_doc_id__4_d29e2785
Mehrheit	bv_doc_id__4_d29e2787
der	bv_doc_id__4_d29e2789
abgegebenen	bv_doc_id__4_d29e2791
Stimmen	bv_doc_id__4_d29e2793
erforderlich	bv_doc_id__4_d29e2796
<g/>
.	
Eine	bv_doc_id__4_d29e2803
Abänderung	bv_doc_id__4_d29e2805
der	bv_doc_id__4_d29e2807
Bundesverfassung	bv_doc_id__4_d29e2809
kann	bv_doc_id__4_d29e2811
jedoch	bv_doc_id__4_d29e2814
nur	bv_doc_id__4_d29e2816
bei	bv_doc_id__4_d29e2818
Anwesenheit	bv_doc_id__4_d29e2820
von	bv_doc_id__4_d29e2822
mindestens	bv_doc_id__4_d29e2824
zwei	bv_doc_id__4_d29e2827
Drittel	bv_doc_id__4_d29e2829
aller	bv_doc_id__4_d29e2831
Mitglieder	bv_doc_id__4_d29e2833
und	bv_doc_id__4_d29e2835
mit	bv_doc_id__4_d29e2837
einer	bv_doc_id__4_d29e2840
Mehrheit	bv_doc_id__4_d29e2842
von	bv_doc_id__4_d29e2844
drei	bv_doc_id__4_d29e2846
Viertel	bv_doc_id__4_d29e2848
aller	bv_doc_id__4_d29e2850
abgegebenen	bv_doc_id__4_d29e2853
Stimmen	bv_doc_id__4_d29e2855
beschlossen	bv_doc_id__4_d29e2857
werden	bv_doc_id__4_d29e2859
<g/>
.	
Art.	bv_doc_id__4_d29e2871
XIX	bv_doc_id__4_d29e2873
<g/>
.	
Jede	bv_doc_id__4_d29e2880
Gesamtänderung	bv_doc_id__4_d29e2882
der	bv_doc_id__4_d29e2884
Bundesverfassung	bv_doc_id__4_d29e2886
eine	bv_doc_id__4_d29e2888
teilweise	bv_doc_id__4_d29e2891
Aenderung	bv_doc_id__4_d29e2893
aber	bv_doc_id__4_d29e2895
nur	bv_doc_id__4_d29e2897
<g/>
,	
wenn	bv_doc_id__4_d29e2901
sie	bv_doc_id__4_d29e2904
von	bv_doc_id__4_d29e2906
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Mitgliedern	bv_doc_id__4_d29e2917
der	bv_doc_id__4_d29e2919
Bundesversammlung	bv_doc_id__4_d29e2921
oder	bv_doc_id__4_d29e2923
<g/>
.	
<g/>
.	
<g/>
.	
Mitgliedern	bv_doc_id__4_d29e2932
des	bv_doc_id__4_d29e2934
Bundesrates	bv_doc_id__4_d29e2936
verlangt	bv_doc_id__4_d29e2938
wird	bv_doc_id__4_d29e2940
<g/>
,	
ist	bv_doc_id__4_d29e2945
nachdem	bv_doc_id__4_d29e2947
sie	bv_doc_id__4_d29e2949
von	bv_doc_id__4_d29e2951
der	bv_doc_id__4_d29e2953
Bundesversammlung	bv_doc_id__4_d29e2956
beschlossen	bv_doc_id__4_d29e2958
und	bv_doc_id__4_d29e2960
vom	bv_doc_id__4_d29e2962
Bundesrate	bv_doc_id__4_d29e2964
genehmigt	bv_doc_id__4_d29e2966
ist	bv_doc_id__4_d29e2969
<g/>
-	
vor	bv_doc_id__4_d29e2973
der	bv_doc_id__4_d29e2975
Beurkundung	bv_doc_id__4_d29e2977
durch	bv_doc_id__4_d29e2979
den	bv_doc_id__4_d29e2982
Bundespräsidenten	bv_doc_id__4_d29e2984
einer	bv_doc_id__4_d29e2986
Abstimmung	bv_doc_id__4_d29e2988
des	bv_doc_id__4_d29e2990
gesamten	bv_doc_id__4_d29e2992
Bundesvolkes	bv_doc_id__4_d29e2995
zu	bv_doc_id__4_d29e2997
unterziehen	bv_doc_id__4_d29e2999
<g/>
.	
Art.	bv_doc_id__4_d29e3009
XX	bv_doc_id__4_d29e3011
<g/>
.	
Einer	bv_doc_id__4_d29e3018
solchen	bv_doc_id__4_d29e3020
Volksabstimmung	bv_doc_id__4_d29e3022
ist	bv_doc_id__4_d29e3024
ferner	bv_doc_id__4_d29e3026
jedes	bv_doc_id__4_d29e3029
Bundesgesetz	bv_doc_id__4_d29e3031
unterworfen	bv_doc_id__4_d29e3033
hinsichtlich	bv_doc_id__4_d29e3035
dessen	bv_doc_id__4_d29e3037
dies	bv_doc_id__4_d29e3039
von	bv_doc_id__4_d29e3042
wenigstens	bv_doc_id__4_d29e3044
400.000	bv_doc_id__4_d29e3046
Stimmeberechtigten	bv_doc_id__4_d29e3048
oder	bv_doc_id__4_d29e3050
von	bv_doc_id__4_d29e3052
der	bv_doc_id__4_d29e3055
Mehrheit	bv_doc_id__4_d29e3057
der	bv_doc_id__4_d29e3059
Stimmberechtigten	bv_doc_id__4_d29e3061
dreier	bv_doc_id__4_d29e3063
Länder	bv_doc_id__4_d29e3065
innerhalb	bv_doc_id__4_d29e3068
6	bv_doc_id__4_d29e3070
Wochen	bv_doc_id__4_d29e3072
nach	bv_doc_id__4_d29e3074
erfolgter	bv_doc_id__4_d29e3076
Kundmachung	bv_doc_id__4_d29e3078
des	bv_doc_id__4_d29e3081
Gesetzes	bv_doc_id__4_d29e3083
gefordert	bv_doc_id__4_d29e3085
wird	bv_doc_id__4_d29e3087
<g/>
.	
Art.	bv_doc_id__4_d29e3097
XXI	bv_doc_id__4_d29e3099
<g/>
.	
Stimmberechtigt	bv_doc_id__4_d29e3106
ist	bv_doc_id__4_d29e3108
jeder	bv_doc_id__4_d29e3110
zur	bv_doc_id__4_d29e3112
Nationalversammlung	bv_doc_id__4_d29e3114
wahlberechtigter	bv_doc_id__4_d29e3117
Bundesbürger	bv_doc_id__4_d29e3119
<g/>
.	
Das	bv_doc_id__4_d29e3123
Bundesvolk	bv_doc_id__4_d29e3125
hat	bv_doc_id__4_d29e3127
die	bv_doc_id__4_d29e3130
von	bv_doc_id__4_d29e3132
der	bv_doc_id__4_d29e3134
Nationalversammlung	bv_doc_id__4_d29e3136
beschlossene	bv_doc_id__4_d29e3138
und	bv_doc_id__4_d29e3140
vom	bv_doc_id__4_d29e3143
Bundesrat	bv_doc_id__4_d29e3145
genehmigte	bv_doc_id__4_d29e3147
Verfassungsänderung	bv_doc_id__4_d29e3149
angenommen	bv_doc_id__4_d29e3151
und	bv_doc_id__4_d29e3153
es	bv_doc_id__4_d29e3156
hat	bv_doc_id__4_d29e3158
das	bv_doc_id__4_d29e3160
bereits	bv_doc_id__4_d29e3162
kundgemachte	bv_doc_id__4_d29e3164
Bundesgesetz	bv_doc_id__4_d29e3166
abgelehnt	bv_doc_id__4_d29e3169
<g/>
,	
wenn	bv_doc_id__4_d29e3173
die	bv_doc_id__4_d29e3175
absolute	bv_doc_id__4_d29e3177
Mehrheit	bv_doc_id__4_d29e3179
der	bv_doc_id__4_d29e3182
abgegebenen	bv_doc_id__4_d29e3184
Stimmen	bv_doc_id__4_d29e3186
sich	bv_doc_id__4_d29e3188
für	bv_doc_id__4_d29e3190
die	bv_doc_id__4_d29e3192
Verfassungsänderung	bv_doc_id__4_d29e3195
oder	bv_doc_id__4_d29e3197
gegen	bv_doc_id__4_d29e3199
das	bv_doc_id__4_d29e3201
Bundesgesetz	bv_doc_id__4_d29e3203
ausgesprochen	bv_doc_id__4_d29e3205
hat	bv_doc_id__4_d29e3208
<g/>
.	
Art.	bv_doc_id__4_d29e3218
XXII	bv_doc_id__4_d29e3220
<g/>
.	
Das	bv_doc_id__4_d29e3227
Ergebnis	bv_doc_id__4_d29e3229
der	bv_doc_id__4_d29e3231
Volksabstimmung	bv_doc_id__4_d29e3233
ist	bv_doc_id__4_d29e3235
im	bv_doc_id__4_d29e3238
Bundesgesetzblatt	bv_doc_id__4_d29e3240
zu	bv_doc_id__4_d29e3242
verlautbaren	bv_doc_id__4_d29e3244
<g/>
.	
Im	bv_doc_id__4_d29e3248
Fal-	bv_doc_id__4_d29e3251
le	bv_doc_id__4_d29e3255
ein	bv_doc_id__4_d29e3257
Bundesgesetz	bv_doc_id__4_d29e3259
durch	bv_doc_id__4_d29e3261
Volksabstimmung	bv_doc_id__4_d29e3264
abgelehnt	bv_doc_id__4_d29e3266
wurde	bv_doc_id__4_d29e3268
<g/>
,	
ist	bv_doc_id__4_d29e3272
seine	bv_doc_id__4_d29e3274
Ausserkraftsetzung	bv_doc_id__4_d29e3277
kundzumachen	bv_doc_id__4_d29e3279
<g/>
.	
Art.	bv_doc_id__4_d29e3290
XXIII	bv_doc_id__4_d29e3292
<g/>
.	
Ist	bv_doc_id__4_d29e3299
eine	bv_doc_id__4_d29e3301
Gesamtänderung	bv_doc_id__4_d29e3303
der	bv_doc_id__4_d29e3305
Bundesverfassung	bv_doc_id__4_d29e3307
durch	bv_doc_id__4_d29e3310
Volksabstimmung	bv_doc_id__4_d29e3312
abgelehnt	bv_doc_id__4_d29e3314
worden	bv_doc_id__4_d29e3316
<g/>
,	
hat	bv_doc_id__4_d29e3320
der	bv_doc_id__4_d29e3323
Bundespräsident	bv_doc_id__4_d29e3325
die	bv_doc_id__4_d29e3327
Bundesversammlung	bv_doc_id__4_d29e3329
aufzulösen	bv_doc_id__4_d29e3331
und	bv_doc_id__4_d29e3333
gemäss	bv_doc_id__4_d29e3336
Art.	bv_doc_id__4_d29e3338
XV	bv_doc_id__4_d29e3340
der	bv_doc_id__4_d29e3342
Bundesverfassung	bv_doc_id__4_d29e3344
auszuschreiben	bv_doc_id__4_d29e3346
<g/>
.	
Art.	bv_doc_id__4_d29e3357
XXIV	bv_doc_id__4_d29e3359
<g/>
.	
Das	bv_doc_id__4_d29e3366
Verfahren	bv_doc_id__4_d29e3368
für	bv_doc_id__4_d29e3370
die	bv_doc_id__4_d29e3372
Volksabstimmung	bv_doc_id__4_d29e3374
sowie	bv_doc_id__4_d29e3377
für	bv_doc_id__4_d29e3379
die	bv_doc_id__4_d29e3381
in	bv_doc_id__4_d29e3383
Art.	bv_doc_id__4_d29e3385
XX	bv_doc_id__4_d29e3387
vorgesehene	bv_doc_id__4_d29e3390
Initiative	bv_doc_id__4_d29e3392
ist	bv_doc_id__4_d29e3394
in	bv_doc_id__4_d29e3396
dem	bv_doc_id__4_d29e3398
Gesetz	bv_doc_id__4_d29e3400
über	bv_doc_id__4_d29e3403
die	bv_doc_id__4_d29e3405
Wahlordnung	bv_doc_id__4_d29e3407
für	bv_doc_id__4_d29e3409
die	bv_doc_id__4_d29e3411
Wahl	bv_doc_id__4_d29e3413
zur	bv_doc_id__4_d29e3416
Bundesversammlung	bv_doc_id__4_d29e3418
geregelt	bv_doc_id__4_d29e3420
<g/>
.	
Art.	bv_doc_id__4_d29e3430
XXV	bv_doc_id__4_d29e3432
<g/>
.	
Die	bv_doc_id__4_d29e3439
Sitzungen	bv_doc_id__4_d29e3441
der	bv_doc_id__4_d29e3443
Bundesversammlung	bv_doc_id__4_d29e3445
sind	bv_doc_id__4_d29e3447
öffentlich	bv_doc_id__4_d29e3450
<g/>
.	
Dem	bv_doc_id__4_d29e3457
Hause	bv_doc_id__4_d29e3459
steht	bv_doc_id__4_d29e3461
das	bv_doc_id__4_d29e3463
Recht	bv_doc_id__4_d29e3465
zu	bv_doc_id__4_d29e3468
<g/>
,	
ausnahmsweise	bv_doc_id__4_d29e3472
die	bv_doc_id__4_d29e3474
Oeffentlichkeit	bv_doc_id__4_d29e3476
auszuschliessen	bv_doc_id__4_d29e3478
<g/>
,	
wenn	bv_doc_id__4_d29e3483
es	bv_doc_id__4_d29e3485
vom	bv_doc_id__4_d29e3487
Präsidenten	bv_doc_id__4_d29e3489
oder	bv_doc_id__4_d29e3491
wenigstens	bv_doc_id__4_d29e3494
<g/>
.	
<g/>
.	
<g/>
.	
Mitgliedern	bv_doc_id__4_d29e3502
verlangt	bv_doc_id__4_d29e3504
und	bv_doc_id__4_d29e3507
vom	bv_doc_id__4_d29e3509
Hause	bv_doc_id__4_d29e3511
nach	bv_doc_id__4_d29e3513
Entfernung	bv_doc_id__4_d29e3515
der	bv_doc_id__4_d29e3517
Zuhörer	bv_doc_id__4_d29e3520
beschlossen	bv_doc_id__4_d29e3522
wird	bv_doc_id__4_d29e3524
<g/>
.	
Art.	bv_doc_id__4_d29e3534
XXVI	bv_doc_id__4_d29e3536
<g/>
.	
In	bv_doc_id__4_d29e3543
den	bv_doc_id__4_d29e3545
Bundesrat	bv_doc_id__4_d29e3547
entsendet	bv_doc_id__4_d29e3549
jede	bv_doc_id__4_d29e3551
Landesversammlung	bv_doc_id__4_d29e3554
aus	bv_doc_id__4_d29e3556
ihrer	bv_doc_id__4_d29e3558
Mitte	bv_doc_id__4_d29e3560
nach	bv_doc_id__4_d29e3562
dem	bv_doc_id__4_d29e3564
Verhältniswahlrecht	bv_doc_id__4_d29e3567
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Mitglieder	bv_doc_id__4_d29e3577
und	bv_doc_id__4_d29e3580
für	bv_doc_id__4_d29e3582
je	bv_doc_id__4_d29e3584
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Einwohner	bv_doc_id__4_d29e3595
ihres	bv_doc_id__4_d29e3597
Gebietes	bv_doc_id__4_d29e3599
je	bv_doc_id__4_d29e3601
ein	bv_doc_id__4_d29e3603
weiteres	bv_doc_id__4_d29e3606
Mitglied	bv_doc_id__4_d29e3608
auf	bv_doc_id__4_d29e3610
die	bv_doc_id__4_d29e3612
Dauer	bv_doc_id__4_d29e3614
einer	bv_doc_id__4_d29e3616
Session	bv_doc_id__4_d29e3619
der	bv_doc_id__4_d29e3621
Bundesversammlung	bv_doc_id__4_d29e3623
<g/>
.	
Art.	bv_doc_id__4_d29e3633
XXVII	bv_doc_id__4_d29e3635
<g/>
.	
Der	bv_doc_id__4_d29e3642
Vorsitz	bv_doc_id__4_d29e3644
im	bv_doc_id__4_d29e3646
Bundesrat	bv_doc_id__4_d29e3648
fällt	bv_doc_id__4_d29e3650
in	bv_doc_id__4_d29e3653
jeder	bv_doc_id__4_d29e3655
Session	bv_doc_id__4_d29e3657
auf	bv_doc_id__4_d29e3659
ein	bv_doc_id__4_d29e3661
anderes	bv_doc_id__4_d29e3663
Land	bv_doc_id__4_d29e3666
<g/>
.	
Als	bv_doc_id__4_d29e3675
Vorsitzender	bv_doc_id__4_d29e3677
des	bv_doc_id__4_d29e3679
Bundesrates	bv_doc_id__4_d29e3681
und	bv_doc_id__4_d29e3684
als	bv_doc_id__4_d29e3686
Stellvertreter	bv_doc_id__4_d29e3688
desselben	bv_doc_id__4_d29e3690
fungieren	bv_doc_id__4_d29e3692
die	bv_doc_id__4_d29e3694
bei	bv_doc_id__4_d29e3697
der	bv_doc_id__4_d29e3699
Wahl	bv_doc_id__4_d29e3701
aus	bv_doc_id__4_d29e3703
der	bv_doc_id__4_d29e3705
Landesversammlung	bv_doc_id__4_d29e3707
hiezu	bv_doc_id__4_d29e3710
an	bv_doc_id__4_d29e3712
erster	bv_doc_id__4_d29e3714
und	bv_doc_id__4_d29e3716
zweiter	bv_doc_id__4_d29e3718
Stelle	bv_doc_id__4_d29e3720
ermächtigten	bv_doc_id__4_d29e3723
Vertreter	bv_doc_id__4_d29e3725
des	bv_doc_id__4_d29e3727
jeweils	bv_doc_id__4_d29e3729
zum	bv_doc_id__4_d29e3731
Vorsitz	bv_doc_id__4_d29e3733
berufenen	bv_doc_id__4_d29e3736
Landes	bv_doc_id__4_d29e3738
<g/>
.	
Der	bv_doc_id__4_d29e3745
Bundesrat	bv_doc_id__4_d29e3747
wird	bv_doc_id__4_d29e3749
durch	bv_doc_id__4_d29e3751
seinen	bv_doc_id__4_d29e3753
Vorsitzenden	bv_doc_id__4_d29e3756
nach	bv_doc_id__4_d29e3758
aussen	bv_doc_id__4_d29e3760
vertreten	bv_doc_id__4_d29e3762
<g/>
.	
Alle	bv_doc_id__4_d29e3766
Ausfertigungen	bv_doc_id__4_d29e3769
des	bv_doc_id__4_d29e3771
Bundesrates	bv_doc_id__4_d29e3773
müssen	bv_doc_id__4_d29e3775
die	bv_doc_id__4_d29e3777
Unterschrift	bv_doc_id__4_d29e3779
seines	bv_doc_id__4_d29e3782
Vorsitzenden	bv_doc_id__4_d29e3784
tragen	bv_doc_id__4_d29e3786
<g/>
.	
Der	bv_doc_id__4_d29e3793
Bundesrat	bv_doc_id__4_d29e3795
gibt	bv_doc_id__4_d29e3797
sich	bv_doc_id__4_d29e3799
seine	bv_doc_id__4_d29e3801
Geschäftsordnung	bv_doc_id__4_d29e3804
durch	bv_doc_id__4_d29e3806
einfachen	bv_doc_id__4_d29e3808
Beschluss	bv_doc_id__4_d29e3810
<g/>
.	
Art.	bv_doc_id__4_d29e3820
XXVIII	bv_doc_id__4_d29e3822
<g/>
.	
Der	bv_doc_id__4_d29e3829
Bundesrat	bv_doc_id__4_d29e3831
wird	bv_doc_id__4_d29e3833
vom	bv_doc_id__4_d29e3835
Bundespräsidenten	bv_doc_id__4_d29e3837
alljährlich	bv_doc_id__4_d29e3840
nach	bv_doc_id__4_d29e3842
Wien	bv_doc_id__4_d29e3844
einberufen	bv_doc_id__4_d29e3846
<g/>
.	
Er	bv_doc_id__4_d29e3853
fasst	bv_doc_id__4_d29e3855
seine	bv_doc_id__4_d29e3857
Beschlüsse	bv_doc_id__4_d29e3859
mit	bv_doc_id__4_d29e3861
einfacher	bv_doc_id__4_d29e3864
Stimmenmehrheit	bv_doc_id__4_d29e3866
der	bv_doc_id__4_d29e3868
Anwesenden	bv_doc_id__4_d29e3870
<g/>
.	
Die	bv_doc_id__4_d29e3877
Sitzungen	bv_doc_id__4_d29e3879
des	bv_doc_id__4_d29e3881
Bundesrates	bv_doc_id__4_d29e3883
sind	bv_doc_id__4_d29e3885
nicht	bv_doc_id__4_d29e3888
öffentlich	bv_doc_id__4_d29e3890
<g/>
.	
Art.	bv_doc_id__4_d29e3901
XXIX	bv_doc_id__4_d29e3903
<g/>
.	
Die	bv_doc_id__4_d29e3910
Mitglieder	bv_doc_id__4_d29e3912
des	bv_doc_id__4_d29e3914
Bundesrates	bv_doc_id__4_d29e3916
bleiben	bv_doc_id__4_d29e3918
bis	bv_doc_id__4_d29e3921
zum	bv_doc_id__4_d29e3923
Beginn	bv_doc_id__4_d29e3925
der	bv_doc_id__4_d29e3927
neuen	bv_doc_id__4_d29e3929
Session	bv_doc_id__4_d29e3931
der	bv_doc_id__4_d29e3934
Bundesversammlung	bv_doc_id__4_d29e3936
<g/>
,	
darüber	bv_doc_id__4_d29e3940
hinaus	bv_doc_id__4_d29e3942
aber	bv_doc_id__4_d29e3944
nur	bv_doc_id__4_d29e3947
solange	bv_doc_id__4_d29e3949
in	bv_doc_id__4_d29e3951
Funktion	bv_doc_id__4_d29e3953
<g/>
,	
bis	bv_doc_id__4_d29e3957
die	bv_doc_id__4_d29e3960
Landesversammlungen	bv_doc_id__4_d29e3962
ihre	bv_doc_id__4_d29e3964
Vertreter	bv_doc_id__4_d29e3966
für	bv_doc_id__4_d29e3968
die	bv_doc_id__4_d29e3970
neue	bv_doc_id__4_d29e3973
Session	bv_doc_id__4_d29e3975
der	bv_doc_id__4_d29e3977
Bundesversammlung	bv_doc_id__4_d29e3979
gewählt	bv_doc_id__4_d29e3981
haben	bv_doc_id__4_d29e3983
<g/>
.	
Wird	bv_doc_id__4_d29e3991
eine	bv_doc_id__4_d29e3993
Landesversammlung	bv_doc_id__4_d29e3995
aufgelöst	bv_doc_id__4_d29e3997
<g/>
,	
bleiben	bv_doc_id__4_d29e4002
die	bv_doc_id__4_d29e4004
von	bv_doc_id__4_d29e4006
ihr	bv_doc_id__4_d29e4008
delegierten	bv_doc_id__4_d29e4010
Mitglieder	bv_doc_id__4_d29e4012
des	bv_doc_id__4_d29e4015
Bundesrates	bv_doc_id__4_d29e4017
solange	bv_doc_id__4_d29e4019
in	bv_doc_id__4_d29e4021
Funktion	bv_doc_id__4_d29e4023
bis	bv_doc_id__4_d29e4025
die	bv_doc_id__4_d29e4028
neue	bv_doc_id__4_d29e4030
Landesversammlung	bv_doc_id__4_d29e4032
die	bv_doc_id__4_d29e4034
Wahl	bv_doc_id__4_d29e4036
in	bv_doc_id__4_d29e4038
den	bv_doc_id__4_d29e4041
Bundesrat	bv_doc_id__4_d29e4043
vorgenommen	bv_doc_id__4_d29e4045
hat	bv_doc_id__4_d29e4047
<g/>
.	
Art.	bv_doc_id__4_d29e4057
XXX	bv_doc_id__4_d29e4059
<g/>
.	
Jeder	bv_doc_id__4_d29e4066
Gesetzesbeschluss	bv_doc_id__4_d29e4068
sowie	bv_doc_id__4_d29e4070
jeder	bv_doc_id__4_d29e4072
andere	bv_doc_id__4_d29e4074
Beschluss	bv_doc_id__4_d29e4077
der	bv_doc_id__4_d29e4079
Bundesversammlung	bv_doc_id__4_d29e4081
der	bv_doc_id__4_d29e4083
einer	bv_doc_id__4_d29e4087
Genehmigung	bv_doc_id__4_d29e4090
durch	bv_doc_id__4_d29e4092
den	bv_doc_id__4_d29e4094
Bundesrat	bv_doc_id__4_d29e4096
